scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.26961604,0.49721587,0.48320615,3
0.6360601,0.47844744,0.4822078,7
0.35893154,0.5182116,0.482707,8
0.45325541,0.5,0.48206517,5
0.033388983,0.4965935,0.4821365,2
0.327212,0.500131,0.48242173,8
0.5008347,0.4992794,0.4828496,0
0.37979966,0.5022928,0.4821365,5
0.41652754,0.5,0.48242173,5
0.590985,0.47019327,0.48227912,9
0.8088481,0.50147396,0.4822078,1
0.25542572,0.5023583,0.48327747,3
0.3706177,0.5743858,0.48256436,8
0.83388984,0.5004913,0.48249304,6
0.7136895,0.4898133,0.4847037,7
0.25208682,0.4716672,0.48498896,3
0.30133557,0.49718308,0.4845611,8
0.31385642,0.4953816,0.48227912,8
0.62687814,0.52132326,0.4871996,9
0.88898164,0.49921387,0.48227912,6
0.105175294,0.5005241,0.4829209,2
0.17529215,0.49446446,0.48227912,2
0.5617696,0.46940714,0.48227912,9
0.11519199,0.5024566,0.48227912,2
0.26293823,0.49882084,0.48327747,3
0.18530884,0.48440877,0.48327747,3
0.7587646,0.5161808,0.48235044,1
0.63439065,0.50373405,0.48520288,7
0.4933222,0.47979036,0.48506024,0
0.59599334,0.49911562,0.48249304,9
0.35225376,0.46744186,0.48256436,8
0.44073457,0.54575825,0.48227912,5
0.5634391,0.4844743,0.48227912,9
0.26460767,0.50576484,0.48249304,3
0.3614357,0.4958074,0.48363402,8
0.6469115,0.49872255,0.48277828,7
0.33138564,0.48696363,0.48227912,8
0.360601,0.5005568,0.4822078,8
0.8013356,0.50104815,0.48227912,1
0.7771286,0.49570915,0.48206517,1
0.58681136,0.4816574,0.48349142,9
0.6452421,0.5089748,0.4822078,7
0.7103506,0.5031772,0.48227912,7
0.2929883,0.5,0.4822078,8
0.6001669,0.5028169,0.4822078,9
0.6844741,0.4966918,0.4821365,7
0.5,0.501605,0.48277828,0
0.8021703,0.49394038,0.48227912,1
0.93739563,0.5021291,0.48227912,6
0.58764607,0.4495578,0.48256436,9
0.55843073,0.5018343,0.48235044,9
0.7178631,0.5000983,0.48235044,7
0.312187,0.5074353,0.48277828,8
0.2312187,0.50094986,0.4822078,3
0.5066778,0.47779232,0.48227912,0
0.58848083,0.49105796,0.482707,9
0.76377296,0.4996397,0.4821365,1
0.8055092,0.49243367,0.48206517,1
0.45409015,0.5,0.48263568,5
0.9307179,0.49626598,0.4822078,6
0.37479132,0.5049132,0.4821365,5
0.60601,0.5047822,0.48605862,9
0.28631052,0.5,0.48227912,8
0.303005,0.49967244,0.48320615,8
0.5859766,0.50517523,0.48313484,9
0.66527545,0.50314444,0.48242173,7
0.48747912,0.5018998,0.4822078,0
0.5,0.47828364,0.48227912,0
0.74958265,0.48096955,0.48349142,1
0.57262105,0.5094661,0.48327747,9
0.6552588,0.5140845,0.4822078,7
0.8989983,0.50094986,0.48235044,6
0.8989983,0.5015067,0.4821365,6
0.70534223,0.48637405,0.4828496,7
0.8781302,0.5000983,0.484775,6
0.111853085,0.51080906,0.4822078,2
0.55592656,0.5184736,0.482707,9
0.6994992,0.5114641,0.4822078,7
