scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.68864775,0.50121194,0.48235044,7
0.5066778,0.5004258,0.48277828,0
0.6869783,0.49872255,0.48242173,7
0.35976627,0.4867671,0.4822078,8
0.61686146,0.49872255,0.48277828,9
0.7320534,0.50094986,0.4822078,1
0.7595993,0.49957418,0.48206517,1
0.3706177,0.55024564,0.48235044,8
0.3130217,0.5001638,0.482707,8
0.61936563,0.50131017,0.4821365,9
0.70200336,0.4953816,0.4822078,7
0.36727878,0.52626926,0.48299223,8
0.1460768,0.6062234,0.48370534,2
0.40901503,0.5003603,0.4822078,5
0.7312187,0.5025876,0.48249304,1
0.2721202,0.5189322,0.482707,3
0.41986644,0.5025876,0.48263568,5
0.7838063,0.51297086,0.48313484,1
0.60601,0.48496562,0.4866291,9
0.28297162,0.49911562,0.48242173,8
0.3806344,0.5045856,0.48363402,5
0.6861436,0.50039303,0.48349142,7
0.3430718,0.47916803,0.48206517,8
0.4390651,0.5203734,0.4822078,5
0.7537563,0.5051425,0.4822078,1
0.52921534,0.48905995,0.48299223,0
0.8055092,0.48277104,0.4822078,1
0.6777963,0.4824435,0.48313484,7
0.43071786,0.50357026,0.48263568,5
0.7086811,0.50039303,0.48277828,7
0.37145242,0.5231903,0.48256436,8
0.8163606,0.51467407,0.4834201,1
0.6452421,0.4968883,0.48370534,7
0.16861436,0.50062233,0.48256436,2
0.35308847,0.51188993,0.48306355,8
0.105175294,0.50157225,0.4822078,2
0.51836395,0.49561086,0.4834201,0
0.36727878,0.49367836,0.48249304,8
0.37979966,0.493056,0.48277828,5
0.12771286,0.48961678,0.48249304,2
0.20868114,0.48745495,0.4822078,3
0.63522536,0.47775957,0.4822078,7
0.5,0.50091714,0.48434713,0
0.7629382,0.5192925,0.4821365,1
0.769616,0.49734688,0.48249304,1
0.43238732,0.50609237,0.48427582,5
0.55843073,0.5043236,0.48242173,9
0.6435726,0.49918112,0.4821365,7
0.66527545,0.51028496,0.4833488,7
0.48831385,0.51729447,0.4828496,0
0.7829716,0.4793318,0.4828496,1
0.56260437,0.5039961,0.48349142,9
0.48163605,0.4986243,0.48256436,0
