scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.6010017,0.46924338,0.4821365,9
0.5692821,0.5044546,0.48235044,9
0.6135225,0.5004258,0.48242173,9
0.18113522,0.52856207,0.4833488,2
0.6869783,0.5047822,0.4822078,7
0.22787979,0.48584998,0.48306355,3
0.67863107,0.499869,0.4822078,7
0.6928214,0.49872255,0.48206517,7
0.55843073,0.51939076,0.48227912,9
0.55843073,0.5283983,0.4828496,9
0.56594324,0.44981986,0.48249304,9
0.25626042,0.47795612,0.48227912,3
0.64774626,0.50045854,0.48299223,7
0.44156927,0.48991156,0.4985381,5
0.49165276,0.49852604,0.4822078,0
0.50584304,0.47805437,0.48249304,0
0.31385642,0.5277432,0.48306355,8
0.7404007,0.49764165,0.4821365,1
0.37646076,0.5,0.48227912,5
0.49833056,0.4996397,0.48227912,0
0.745409,0.5205372,0.4822078,1
0.48580968,0.49597117,0.48227912,0
0.8747913,0.48755324,0.48242173,6
0.76043403,0.5098919,0.48242173,1
0.75709516,0.48483458,0.4885545,1
0.42570952,0.48607928,0.48242173,5
0.39398998,0.5208647,0.48235044,5
0.34056762,0.47782508,0.4822078,8
0.21702838,0.5046184,0.48256436,3
0.5133556,0.5024566,0.48263568,0
0.36894825,0.5208975,0.48256436,8
0.72704506,0.5025876,0.48227912,1
0.27796328,0.49793646,0.48384798,3
0.49499166,0.4926302,0.48299223,0
0.7320534,0.48136258,0.48242173,1
0.37813023,0.517622,0.4821365,5
0.8330551,0.50304615,0.4821365,6
0.36978298,0.48601377,0.48227912,8
0.43739566,0.50068784,0.48256436,5
0.5851419,0.5061579,0.48227912,9
0.29465777,0.50307894,0.48242173,8
0.8998331,0.50085163,0.48227912,6
0.61018366,0.49918112,0.48313484,9
0.42570952,0.53052735,0.4821365,5
0.7704508,0.48624304,0.48263568,1
0.2754591,0.5040288,0.48263568,3
0.2445743,0.47772682,0.48249304,3
0.7913189,0.53717655,0.4822078,1
0.58848083,0.4830986,0.48327747,9
0.5,0.50068784,0.48235044,0
0.6010017,0.49308875,0.4841332,9
0.64858097,0.48021618,0.48227912,7
0.9140234,0.49924666,0.48620123,6
0.360601,0.49397314,0.4841332,8
0.8263773,0.5023911,0.48227912,6
0.5,0.5039961,0.4822078,0
0.47746244,0.4923354,0.4829209,0
