scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.6051753,0.5004258,0.48235044,9
0.778798,0.5133639,0.48227912,1
0.35559267,0.5,0.4822078,8
0.61435723,0.5061579,0.4821365,9
0.70617694,0.50366855,0.4822078,7
0.22954924,0.48774976,0.4829209,3
0.5,0.51968557,0.4822078,0
0.80467445,0.48522764,0.48227912,1
0.6552588,0.49973795,0.48235044,7
0.5918197,0.51693416,0.48242173,9
0.22787979,0.48037997,0.48227912,3
0.37312186,0.5070422,0.48227912,8
0.639399,0.4762201,0.484775,7
0.46661103,0.5096954,0.482707,0
0.39232054,0.5223714,0.4828496,5
0.88814694,0.48693088,0.48235044,6
0.8205342,0.49852604,0.48235044,6
0.42320535,0.50114644,0.48277828,5
0.2687813,0.5,0.48206517,3
0.6978297,0.5049787,0.48434713,7
0.8071786,0.51195544,0.48299223,1
0.62020034,0.47366524,0.48206517,9
0.4006678,0.50131017,0.4821365,5
0.24290484,0.5075008,0.48235044,3
0.4148581,0.49872255,0.4822078,5
0.8464107,0.5018015,0.48206517,6
0.64774626,0.5066492,0.48548812,7
0.33305508,0.5182116,0.4822078,8
0.30968282,0.50094986,0.48256436,8
0.5367279,0.49600393,0.48256436,0
0.74207014,0.5,0.48256436,1
0.4315526,0.4309204,0.4822078,5
0.7136895,0.50088435,0.48391926,7
0.28631052,0.48096955,0.482707,8
0.8706177,0.50556827,0.4822078,6
0.8706177,0.5028169,0.48242173,6
0.35809684,0.50360304,0.48263568,8
0.0951586,0.52613825,0.48377666,2
0.8622705,0.49384212,0.48377666,6
0.35893154,0.48509663,0.48263568,8
0.17278798,0.51166064,0.4834201,2
0.22537562,0.49744514,0.48227912,3
0.22537562,0.49505404,0.48249304,3
0.7838063,0.5025876,0.48227912,1
0.754591,0.50062233,0.48235044,1
0.4190317,0.50779563,0.4829209,5
0.6452421,0.5024893,0.482707,7
0.3505843,0.5060596,0.48206517,8
0.21452421,0.49701932,0.482707,3
0.327212,0.48018342,0.48249304,8
0.70534223,0.49737963,0.4821365,7
0.8923205,0.49846053,0.4822078,6
0.31469116,0.50304615,0.482707,8
0.68864775,0.49810022,0.48235044,7
0.9223706,0.5,0.48206517,6
0.3647746,0.46573862,0.48256436,8
0.7529215,0.5109728,0.48349142,1
0.639399,0.500262,0.48249304,7
0.73622704,0.5162463,0.4835627,1
0.44490817,0.47844744,0.482707,5
0.20784642,0.51021945,0.4821365,3
