scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.47161937,0.4997052,0.48563075,0
0.33472455,0.49721587,0.482707,8
0.33806345,0.4641664,0.48306355,8
0.8689482,0.501605,0.48256436,6
0.64190316,0.5004258,0.4896955,7
0.5300501,0.5,0.48306355,0
0.82136893,0.50357026,0.48227912,6
0.7378965,0.49521783,0.48242173,1
0.42320535,0.49374387,0.4821365,5
0.81051755,0.5026204,0.48242173,1
0.5141903,0.47150344,0.48242173,0
0.6452421,0.50104815,0.48242173,7
0.8839733,0.49282673,0.48277828,6
0.1736227,0.50104815,0.48249304,2
0.64190316,0.50094986,0.48249304,7
0.64190316,0.48313135,0.48227912,7
0.20617697,0.4891582,0.48313484,3
0.39732888,0.47035703,0.48242173,5
0.19115192,0.5223714,0.48434713,3
0.2587646,0.49132,0.48434713,3
0.2963272,0.5,0.48235044,8
0.2963272,0.48853588,0.48227912,8
0.78714526,0.49960694,0.482707,1
0.78714526,0.48132983,0.48242173,1
0.6076795,0.4469047,0.48434713,9
0.12520868,0.5173272,0.48420453,2
0.35141903,0.4763839,0.48227912,8
0.59348917,0.49960694,0.48227912,9
0.07345576,0.5114641,0.48313484,2
0.35893154,0.5222404,0.48313484,8
0.6686143,0.49839503,0.48235044,7
0.7170284,0.49295774,0.48277828,7
0.5,0.5001965,0.48235044,0
0.70617694,0.5005896,0.48242173,7
0.89732885,0.498264,0.4822078,6
0.4457429,0.5244022,0.48227912,5
0.12353923,0.50068784,0.4835627,2
0.17946577,0.48991156,0.48235044,2
0.3647746,0.49482477,0.482707,8
0.7537563,0.5040288,0.48634386,1
0.6677796,0.50117916,0.4822078,7
0.5709516,0.501736,0.4821365,9
0.47913188,0.50045854,0.4828496,0
0.7404007,0.5219129,0.4846324,1
0.42904842,0.49937767,0.48263568,5
0.5100167,0.47815263,0.48235044,0
0.70200336,0.49980348,0.48242173,7
0.7378965,0.5093678,0.4822078,1
0.61018366,0.48103505,0.48491764,9
0.116026714,0.52201116,0.48256436,2
0.81218696,0.50632167,0.4833488,1
0.7320534,0.5038323,0.48277828,1
0.049248748,0.49705207,0.48242173,2
0.6986644,0.49679005,0.48242173,7
0.25208682,0.5022273,0.48249304,3
0.4282137,0.49921387,0.4821365,5
0.1293823,0.5027514,0.4828496,2
0.8622705,0.5136914,0.48235044,6
0.88313854,0.49977073,0.48235044,6
0.8864775,0.4765804,0.48206517,6
0.12520868,0.498264,0.48263568,2
0.8597663,0.48427776,0.48227912,6
0.6611018,0.48617753,0.48691437,7
0.654424,0.5514248,0.48242173,7
0.32220367,0.50111365,0.4822078,8
0.32220367,0.4985588,0.4821365,8
0.6252087,0.4889289,0.4822078,9
0.8071786,0.5192925,0.48249304,1
0.75792986,0.50091714,0.48299223,1
0.51168615,0.4829676,0.4822078,0
0.6368948,0.51208645,0.48235044,7
0.41569284,0.4851294,0.48363402,5
0.86560935,0.49780545,0.48249304,6
0.90984976,0.500131,0.48249304,6
0.19532554,0.5090075,0.48235044,3
0.4933222,0.505208,0.48242173,0
0.36894825,0.49836227,0.48206517,8
0.5308848,0.49122176,0.48306355,0
0.4282137,0.51709795,0.48306355,5
0.64774626,0.5007861,0.48242173,7
0.6736227,0.49888635,0.48441845,7
0.5,0.5,0.48277828,0
0.624374,0.47690797,0.48370534,9
0.46828046,0.50117916,0.48227912,0
0.39065108,0.5339338,0.482707,5
0.7629382,0.50039303,0.48227912,1
0.6535893,0.4987881,0.48242173,7
0.23789649,0.5028169,0.48227912,3
0.31135225,0.47278088,0.48227912,8
0.7445743,0.4955126,0.4822078,1
0.7045075,0.5133967,0.48256436,7
0.36644408,0.51483786,0.48227912,8
0.88981634,0.4977072,0.48256436,6
0.7145242,0.48257452,0.4828496,7
0.44657764,0.5138225,0.48320615,5
0.47161937,0.46455944,0.48242173,0
0.418197,0.50039303,0.48235044,5
0.30717862,0.501736,0.4822078,8
0.109348916,0.49741238,0.48206517,2
0.65859765,0.5,0.48249304,7
0.6001669,0.50360304,0.48541683,9
0.59682804,0.50147396,0.482707,9
0.9223706,0.50094986,0.48227912,6
0.9223706,0.47779232,0.48227912,6
0.4315526,0.51889944,0.48235044,5
0.10601002,0.48814282,0.48242173,2
0.8238731,0.50596136,0.4822078,6
0.8171953,0.5018015,0.4822078,1
0.418197,0.47432035,0.48263568,5
0.7629382,0.51297086,0.4829209,1
0.4766277,0.50114644,0.48277828,0
0.696995,0.50094986,0.4821365,7
0.37562606,0.5035375,0.482707,5
0.61018366,0.50320995,0.48227912,9
0.778798,0.50039303,0.48691437,1
0.5517529,0.50094986,0.4822078,9
0.6535893,0.49921387,0.4822078,7
0.6535893,0.48434326,0.48235044,7
0.74958265,0.5181788,0.48263568,1
0.8146911,0.50045854,0.48249304,1
0.7378965,0.50117916,0.48206517,1
0.46828046,0.5001965,0.48263568,0
0.8222037,0.5020963,0.48242173,6
0.88898164,0.5026204,0.48227912,6
0.40734556,0.49816573,0.482707,5
0.3772955,0.50131017,0.4822078,5
0.35475793,0.49593842,0.48249304,8
0.25125208,0.50088435,0.48206517,3
0.7287145,0.485981,0.48327747,1
0.58681136,0.4750737,0.4828496,9
0.50500834,0.50045854,0.48206517,0
0.6769616,0.5176875,0.48299223,7
0.52838063,0.50117916,0.48206517,0
0.9307179,0.51428103,0.48235044,6
0.13772956,0.48264003,0.48363402,2
0.73455757,0.48139533,0.4835627,1
0.42320535,0.50121194,0.48349142,5
0.75626045,0.5200459,0.48235044,1
0.7595993,0.50091714,0.48563075,1
0.6452421,0.50170326,0.48256436,7
0.3063439,0.5206027,0.4822078,8
0.17445743,0.4975434,0.48548812,2
0.769616,0.5028169,0.48327747,1
0.4390651,0.52980673,0.48227912,5
0.71118534,0.49859154,0.48227912,7
0.70200336,0.48653784,0.4835627,7
0.33472455,0.49236816,0.4865578,8
0.40734556,0.52807075,0.48313484,5
0.41569284,0.49020636,0.48263568,5
0.44657764,0.4967573,0.4840619,5
0.58681136,0.4852604,0.48235044,9
0.8096828,0.50812316,0.48256436,1
0.59766275,0.48493284,0.4822078,9
0.8914858,0.50494593,0.48242173,6
0.45325541,0.48774976,0.48491764,5
0.52587646,0.50117916,0.4821365,0
0.38898164,0.53026533,0.4834201,5
0.8138564,0.5,0.48235044,1
0.2111853,0.4899443,0.48498896,3
0.45993322,0.5004913,0.48313484,0
0.91903174,0.50101537,0.4847037,6
0.30717862,0.484114,0.4871996,8
0.79716194,0.4795611,0.4866291,1
0.50250417,0.5135277,0.48684305,0
0.41652754,0.501867,0.48242173,5
0.60434055,0.501605,0.48684305,9
0.30050084,0.50301343,0.4829209,8
0.49582636,0.5176875,0.48227912,0
0.38647747,0.48824108,0.48313484,5
0.34557596,0.5046512,0.4846324,8
0.68948245,0.5015067,0.48235044,7
0.48747912,0.4912545,0.4828496,0
0.77963275,0.4896823,0.48263568,1
0.6235392,0.5200786,0.4876988,9
0.37562606,0.48250902,0.48235044,5
0.37228715,0.5559122,0.48634386,8
0.61185306,0.498264,0.4828496,9
0.87896496,0.5202751,0.4822078,6
0.12353923,0.5007861,0.48498896,2
0.3263773,0.4482804,0.4822078,8
0.67445743,0.51699966,0.48320615,7
0.46327212,0.4810678,0.48242173,0
0.79465777,0.50140846,0.48249304,1
0.4724541,0.5203734,0.4821365,0
0.327212,0.5398952,0.48242173,8
0.6402337,0.5020963,0.48391926,7
0.42570952,0.51480514,0.48277828,5
0.12854758,0.46976745,0.48235044,2
0.71869785,0.5,0.48306355,7
0.7712855,0.33766788,0.4821365,1
0.8614357,0.49721587,0.48377666,6
0.42988315,0.4992794,0.4828496,5
0.18614358,0.51853913,0.4828496,3
0.13939899,0.5,0.48235044,2
0.7854758,0.49276122,0.48235044,1
0.72537565,0.4831641,0.48242173,1
0.68781304,0.52135605,0.48235044,7
0.53422374,0.47281364,0.4822078,0
0.58096826,0.50094986,0.4821365,9
0.8530885,0.5251228,0.4828496,6
0.7404007,0.50792664,0.48698565,1
0.9248748,0.5112676,0.4834201,6
0.08681135,0.52826726,0.4828496,2
0.18781303,0.5071733,0.482707,3
0.13522537,0.5,0.48249304,2
0.27045074,0.49813297,0.482707,3
0.5033389,0.49737963,0.48263568,0
0.7220367,0.49462822,0.48420453,1
0.24373956,0.48919097,0.482707,3
0.4115192,0.50039303,0.4829209,5
0.4115192,0.5023583,0.4821365,5
0.96577626,0.49872255,0.48377666,6
0.81218696,0.5084507,0.4821365,1
0.6260434,0.48227972,0.4822078,9
0.4223706,0.50304615,0.48555943,5
0.52003336,0.49937767,0.4821365,0
0.61936563,0.48267278,0.48256436,9
0.6736227,0.49128726,0.48235044,7
0.25709516,0.52574515,0.48227912,3
0.41652754,0.501867,0.48249304,5
0.30550918,0.49547985,0.48370534,8
0.72621036,0.50121194,0.48206517,1
0.64190316,0.49911562,0.48263568,7
0.82721204,0.5,0.4821365,6
0.58848083,0.49996725,0.4822078,9
0.73622704,0.48257452,0.4840619,1
0.5008347,0.5087783,0.48249304,0
0.6068447,0.50094986,0.4821365,9
0.7278798,0.5006551,0.48249304,1
0.7278798,0.48290205,0.4821365,1
0.24707846,0.5051425,0.4865578,3
0.9006678,0.47487718,0.48605862,6
0.57429045,0.5241402,0.4859873,9
0.41569284,0.48588273,0.48235044,5
0.7237062,0.5069767,0.48263568,1
0.7237062,0.49937767,0.48313484,1
0.88146913,0.50091714,0.48206517,6
0.88146913,0.47857845,0.4822078,6
0.61936563,0.49780545,0.48242173,9
0.6836394,0.4743531,0.4822078,7
0.7287145,0.49865705,0.48299223,1
0.69616026,0.50094986,0.48249304,7
0.25626042,0.4953161,0.48227912,3
0.30217028,0.5154602,0.48235044,8
0.6853089,0.5,0.4821365,7
0.6853089,0.5,0.48277828,7
0.78881466,0.48378643,0.48263568,1
0.32470784,0.52292824,0.4835627,8
0.13522537,0.48277104,0.4822078,2
0.5926544,0.5,0.48242173,9
0.845576,0.48457256,0.48448977,6
0.5317195,0.50114644,0.48206517,0
0.44657764,0.4877825,0.48299223,5
0.3539232,0.5,0.4822078,8
0.6252087,0.512283,0.4821365,9
0.7220367,0.49918112,0.49361762,1
0.5993322,0.5,0.4822078,9
0.5534224,0.47736654,0.4828496,9
0.28130218,0.5175565,0.4828496,3
0.5467446,0.5290534,0.4828496,9
0.83472455,0.50327545,0.4822078,6
0.5217028,0.48660335,0.4829209,0
0.581803,0.47795612,0.48370534,9
0.6669449,0.5020308,0.48227912,7
0.5442404,0.50104815,0.4821365,0
0.30801335,0.5004258,0.4822078,8
0.76544243,0.529774,0.48242173,1
0.7587646,0.50124466,0.4822078,1
0.74290484,0.47677693,0.4821365,1
0.5642738,0.5134294,0.4828496,9
0.76711184,0.46714708,0.48227912,1
0.624374,0.49960694,0.48242173,9
0.5701169,0.5234851,0.48242173,9
0.42988315,0.48853588,0.4822078,5
0.5993322,0.44755977,0.48227912,9
0.63522536,0.49358007,0.482707,7
0.75041735,0.5000983,0.48227912,1
0.18280467,0.4816574,0.48484632,2
0.16611019,0.51916146,0.4835627,2
0.6869783,0.50117916,0.48206517,7
0.5,0.5026531,0.48349142,0
0.56677794,0.50386506,0.48277828,9
0.13439065,0.50170326,0.4821365,2
0.43656093,0.50131017,0.48235044,5
0.10684474,0.4924009,0.4829209,2
0.43989983,0.5026859,0.48242173,5
0.71869785,0.484114,0.48256436,7
0.49165276,0.48096955,0.48242173,0
0.46661103,0.514019,0.48277828,0
0.5,0.4864723,0.48306355,0
0.41736227,0.5076646,0.48249304,5
0.50500834,0.50298065,0.48227912,0
0.5943239,0.49554536,0.4852742,9
0.4040067,0.50104815,0.4821365,5
0.5943239,0.50291514,0.48299223,9
0.39315525,0.50127745,0.48277828,5
0.56010014,0.50114644,0.4822078,9
0.3130217,0.50759906,0.48235044,8
0.754591,0.49420244,0.48235044,1
0.7771286,0.5,0.4822078,1
0.5275459,0.5109728,0.48242173,0
0.4833055,0.4957419,0.4828496,0
0.42570952,0.5159515,0.484775,5
0.20200334,0.5113659,0.4828496,3
0.8906511,0.49957418,0.48420453,6
0.7479132,0.47769406,0.4846324,1
0.76377296,0.5019653,0.48249304,1
0.53505844,0.5267933,0.4828496,0
0.654424,0.5172617,0.4829209,7
0.59015024,0.52823454,0.48327747,9
0.8055092,0.50108093,0.482707,1
0.37562606,0.4824435,0.4822078,5
0.86560935,0.49128726,0.48313484,6
0.86560935,0.48457256,0.48299223,6
0.54841405,0.4849001,0.48235044,9
0.36727878,0.4784802,0.4847037,8
0.8864775,0.52335405,0.48235044,6
0.5926544,0.49361283,0.48320615,9
0.5517529,0.5153292,0.48227912,9
0.88564277,0.5004258,0.4829209,6
0.7470785,0.5179168,0.48256436,1
0.5609349,0.52145433,0.48235044,9
0.4081803,0.5363904,0.48313484,5
0.5525876,0.5007206,0.48227912,9
0.47412354,0.49872255,0.48327747,0
0.59682804,0.50176877,0.48235044,9
0.7929883,0.50108093,0.4829209,1
0.5225376,0.50320995,0.4822078,0
0.24707846,0.50117916,0.48242173,3
0.44741234,0.46439567,0.482707,5
0.65191984,0.5042254,0.48242173,7
0.5,0.50114644,0.48242173,0
0.46076795,0.47248608,0.482707,0
0.58764607,0.5177858,0.48420453,9
0.16193657,0.49056664,0.48641518,2
0.29716194,0.5023256,0.48520288,8
0.37646076,0.5561088,0.482707,5
0.89565945,0.50117916,0.48242173,6
0.5008347,0.50284964,0.4829209,0
0.93322206,0.50098264,0.48206517,6
0.93322206,0.5065837,0.4821365,6
0.7929883,0.5177858,0.48235044,1
0.30050084,0.51457584,0.48256436,8
0.3914858,0.49875534,0.4834201,5
0.71118534,0.49983624,0.48391926,7
0.7479132,0.50104815,0.4822078,1
0.44657764,0.499869,0.48242173,5
0.3305509,0.5284638,0.48227912,8
0.87896496,0.52184737,0.48263568,6
0.25292152,0.5021946,0.4821365,3
0.5233723,0.50098264,0.48256436,0
0.10434057,0.5082542,0.48327747,2
0.4933222,0.5,0.48227912,0
0.4006678,0.5005241,0.4822078,5
0.4006678,0.48241073,0.4822078,5
0.22954924,0.4887979,0.48235044,3
0.46661103,0.50104815,0.4821365,0
0.6777963,0.50091714,0.48306355,7
0.524207,0.4782509,0.4821365,0
0.4924875,0.4872912,0.4828496,0
0.42070118,0.48103505,0.48277828,5
0.65025043,0.5007861,0.48235044,7
0.730384,0.5080904,0.48313484,1
0.36727878,0.51529646,0.48242173,8
0.33722872,0.50045854,0.48263568,8
0.19449082,0.5165411,0.48227912,3
0.61018366,0.5,0.482707,9
0.35642737,0.52070093,0.48235044,8
0.79632723,0.50147396,0.48256436,1
0.63355595,0.5,0.5034586,7
0.6293823,0.4940714,0.48227912,9
0.3430718,0.5109401,0.4821365,8
0.33222038,0.51480514,0.48235044,8
0.46994993,0.49806747,0.48313484,0
0.6310518,0.48110056,0.485916,9
0.79716194,0.5,0.48227912,1
0.38898164,0.5025876,0.48242173,5
0.55759597,0.51955456,0.48277828,9
0.84140235,0.5,0.48399058,6
0.8464107,0.52286273,0.48235044,6
0.36894825,0.50085163,0.4822078,8
0.6911519,0.5112021,0.4822078,7
0.49916527,0.5198493,0.48306355,0
0.18196996,0.4799869,0.48363402,2
0.8005008,0.49590567,0.48235044,1
0.442404,0.5223059,0.48227912,5
0.4315526,0.50298065,0.48256436,5
0.21368948,0.50091714,0.48235044,3
0.8305509,0.5082542,0.4828496,6
0.36227044,0.5072715,0.48235044,8
0.524207,0.53904355,0.48227912,0
0.7412354,0.50350475,0.48391926,1
0.37813023,0.531772,0.482707,5
0.67278796,0.50081885,0.48235044,7
0.8313857,0.49485752,0.48391926,6
0.24791318,0.49446446,0.4853455,3
0.64774626,0.5210285,0.4822078,7
0.8631052,0.51241404,0.48227912,6
0.52003336,0.5024893,0.48227912,0
0.53255427,0.5031772,0.48327747,0
0.65191984,0.5007861,0.48777008,7
0.84140235,0.5007206,0.4821365,6
0.33722872,0.5133967,0.482707,8
0.47913188,0.4909597,0.48363402,0
0.52003336,0.50094986,0.4822078,0
0.3706177,0.48391744,0.48256436,8
0.35642737,0.5023911,0.4829209,8
0.5525876,0.5164756,0.4845611,9
0.64440733,0.5044219,0.4822078,7
0.3163606,0.5021618,0.48235044,8
0.5767947,0.50327545,0.4822078,9
0.81135225,0.50101537,0.4821365,1
0.45409015,0.49764165,0.4871283,5
0.16444074,0.55060595,0.48249304,2
0.17946577,0.5179496,0.48263568,2
0.47412354,0.5109073,0.48227912,0
0.31051752,0.49823126,0.48377666,8
0.84891486,0.50104815,0.4821365,6
0.28130218,0.49672455,0.4822078,3
0.30717862,0.5,0.4822078,8
0.50250417,0.50556827,0.4871283,0
0.91903174,0.49950868,0.4822078,6
0.7220367,0.5,0.4822078,1
0.7220367,0.5,0.4822078,1
0.6235392,0.49865705,0.4822078,9
0.42737895,0.522437,0.4829209,5
0.85893154,0.49626598,0.48377666,6
0.9298831,0.51860464,0.4822078,6
0.32136896,0.49832952,0.48320615,8
0.4390651,0.5178513,0.48235044,5
0.36978298,0.5219129,0.48249304,8
0.31051752,0.5005896,0.4833488,8
0.13439065,0.50995743,0.4845611,2
0.13439065,0.4785457,0.4864865,2
0.65025043,0.4840485,0.48235044,7
0.89399,0.5,0.48206517,6
0.89399,0.5007861,0.4822078,6
0.2754591,0.48486733,0.48306355,3
0.095993325,0.50307894,0.48206517,2
0.7587646,0.5243367,0.48491764,1
0.55592656,0.5028169,0.48256436,9
0.5,0.48863414,0.48263568,0
0.63439065,0.5002293,0.48399058,7
0.48580968,0.5089748,0.4847037,0
0.7287145,0.4989846,0.48263568,1
0.4148581,0.5153292,0.4822078,5
0.7312187,0.47694072,0.4828496,1
0.85225374,0.50782835,0.482707,6
0.7086811,0.5,0.48206517,7
0.79382306,0.4593842,0.48235044,1
0.18864775,0.507075,0.48299223,3
0.55008346,0.47425482,0.482707,9
0.32554257,0.47988865,0.482707,8
0.7821369,0.4999345,0.4829209,1
0.4524207,0.5265313,0.48377666,5
0.84140235,0.48349166,0.48242173,6
0.84140235,0.48368818,0.48349142,6
0.61686146,0.49384212,0.48227912,9
0.6252087,0.4997052,0.48235044,9
0.6594324,0.49849328,0.4822078,7
0.48580968,0.49901736,0.48227912,0
0.5517529,0.48584998,0.48299223,9
0.84974957,0.4919751,0.4885545,6
0.6227045,0.51932526,0.48206517,9
0.44824708,0.4873567,0.48235044,5
0.2579299,0.5051097,0.4829209,3
0.41318864,0.5026859,0.4821365,5
0.56677794,0.5021291,0.48327747,9
0.68113524,0.50098264,0.48235044,7
0.6093489,0.50131017,0.48235044,9
0.45158598,0.4573534,0.482707,5
0.4691152,0.48355716,0.48277828,0
0.39065108,0.50301343,0.48320615,5
0.46494156,0.5118244,0.48206517,0
0.90233725,0.5004913,0.48227912,6
0.90233725,0.49718308,0.48399058,6
0.45575958,0.5073043,0.48242173,5
0.5984975,0.4874222,0.48227912,9
0.20701168,0.4977727,0.48441845,3
0.61853087,0.4987881,0.482707,9
0.46160266,0.48686537,0.48377666,0
0.524207,0.5262365,0.48263568,0
0.85809684,0.50334096,0.48327747,6
0.28714523,0.49813297,0.48320615,8
0.3505843,0.50114644,0.48206517,8
0.46160266,0.50835246,0.48256436,0
0.5684474,0.48149362,0.48227912,9
0.54257095,0.49751064,0.48235044,0
0.2345576,0.5216836,0.48263568,3
0.8380634,0.4856862,0.48434713,6
0.40651086,0.43825746,0.4828496,5
0.5943239,0.50769734,0.48506024,9
0.4891486,0.5150344,0.48235044,0
0.53589314,0.50091714,0.482707,0
0.32387313,0.5,0.4821365,8
0.49081802,0.48499838,0.48349142,0
0.51919866,0.5,0.4821365,0
0.7846411,0.49911562,0.4822078,1
0.5684474,0.4955126,0.48491764,9
0.73455757,0.52184737,0.48277828,1
0.39565945,0.5,0.4822078,5
0.6794658,0.5,0.48235044,7
0.8614357,0.50104815,0.48242173,6
0.254591,0.5,0.48227912,3
0.14023373,0.50366855,0.48249304,2
