scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.7312187,0.5201114,0.48242173,1
0.79382306,0.5106125,0.48263568,1
0.4590985,0.5019325,0.48541683,5
0.3914858,0.5,0.48370534,5
0.918197,0.50039303,0.48263568,6
0.5542571,0.5,0.4821365,9
0.54924875,0.50111365,0.48206517,9
0.120200336,0.48110056,0.48242173,2
0.7512521,0.48991156,0.48520288,1
0.59682804,0.5028169,0.48277828,9
0.6126878,0.49836227,0.48555943,9
0.875626,0.5021946,0.48235044,6
0.57429045,0.5001965,0.48277828,9
0.3063439,0.5018998,0.4822078,8
0.37228715,0.4830986,0.48242173,8
0.4924875,0.52784145,0.48320615,0
0.17946577,0.4919096,0.48235044,2
0.59766275,0.49882084,0.48256436,9
0.098497495,0.48231247,0.48227912,2
0.30050084,0.50501144,0.4822078,8
0.5217028,0.4997052,0.48249304,0
0.50417364,0.48971504,0.48256436,0
0.303005,0.48434326,0.4821365,8
0.9457429,0.5117262,0.48227912,6
0.19782972,0.5015067,0.48277828,3
0.40734556,0.49387488,0.48427582,5
0.31051752,0.5026204,0.48263568,8
0.163606,0.5224697,0.4828496,2
0.7537563,0.5014412,0.48249304,1
0.7537563,0.5197183,0.48249304,1
0.60601,0.5210285,0.48235044,9
0.6469115,0.4856207,0.4865578,7
0.7996661,0.4856207,0.4866291,1
0.45742905,0.5038323,0.48227912,5
0.25375625,0.5068457,0.48227912,3
0.12687813,0.49944317,0.4835627,2
0.5534224,0.4786767,0.48370534,9
0.6327212,0.51460856,0.48256436,7
0.3497496,0.5106453,0.48370534,8
0.8539232,0.4977072,0.48242173,6
0.44407347,0.5048477,0.48299223,5
0.21368948,0.503472,0.48227912,3
0.7762938,0.5133967,0.48420453,1
0.07178631,0.4807075,0.48235044,2
0.58347243,0.50409436,0.482707,9
0.78046745,0.48250902,0.48506024,1
0.78046745,0.48211595,0.4821365,1
0.59766275,0.5,0.48277828,9
0.43405676,0.49875534,0.48263568,5
0.8447412,0.5002293,0.48670042,6
0.80467445,0.50320995,0.4822078,1
0.4282137,0.501605,0.4822078,5
0.07512521,0.5132984,0.48363402,2
0.62020034,0.4911235,0.4847037,9
0.730384,0.50081885,0.48242173,1
0.70367277,0.5024238,0.48227912,7
0.7554257,0.50127745,0.4821365,1
0.62020034,0.5026859,0.4822078,9
0.5,0.48368818,0.48327747,0
0.78130215,0.5186374,0.48306355,1
0.52838063,0.5111693,0.48256436,0
0.5993322,0.50117916,0.48206517,9
0.22871453,0.48421225,0.48299223,3
0.869783,0.5044874,0.4822078,6
0.5,0.5014412,0.4821365,0
0.7612688,0.5043891,0.48263568,1
0.31719533,0.5095316,0.48242173,8
0.51836395,0.5037668,0.48242173,0
0.49749583,0.5200459,0.4835627,0
0.75709516,0.48971504,0.48227912,1
0.09348915,0.49685556,0.48235044,2
0.43238732,0.49701932,0.48256436,5
0.50417364,0.5,0.48227912,0
0.77462435,0.5,0.48227912,1
0.6919866,0.47700623,0.48498896,7
0.39983305,0.501736,0.48249304,5
0.72621036,0.5026859,0.4822078,1
0.9232053,0.4924009,0.48320615,6
0.28297162,0.46341303,0.4822078,8
0.26293823,0.49875534,0.4822078,3
0.7896494,0.48768425,0.48299223,1
0.7896494,0.47913527,0.48263568,1
0.53505844,0.50094986,0.48227912,0
0.8155259,0.5069767,0.48377666,1
0.163606,0.50157225,0.4821365,2
0.163606,0.5129381,0.4835627,2
0.5776294,0.5026859,0.48227912,9
0.36894825,0.49780545,0.4829209,8
0.5367279,0.50117916,0.48206517,0
0.40984976,0.50589585,0.4822078,5
0.6285476,0.51051426,0.48327747,9
0.630217,0.50062233,0.4821365,9
0.47913188,0.5083197,0.48612994,0
0.14858097,0.50949883,0.4873422,2
0.3063439,0.5047494,0.48249304,8
0.30968282,0.4818539,0.482707,8
0.7378965,0.5713069,0.48235044,1
0.6469115,0.5183754,0.4821365,7
0.75709516,0.5024238,0.48399058,1
0.42988315,0.5021618,0.48484632,5
0.72621036,0.49810022,0.4822078,1
0.66527545,0.50108093,0.482707,7
0.18781303,0.5027514,0.4822078,3
0.6944908,0.50117916,0.48206517,7
0.0951586,0.46020308,0.48762748,2
0.70617694,0.50494593,0.48277828,7
0.67278796,0.47137243,0.4821365,7
0.65859765,0.50117916,0.48206517,7
0.442404,0.5002948,0.48227912,5
0.35308847,0.50121194,0.48227912,8
0.6126878,0.5016705,0.4821365,9
0.47078463,0.49390763,0.4841332,0
0.21953255,0.5013757,0.48235044,3
0.81218696,0.48408124,0.48235044,1
0.84808016,0.48716018,0.48256436,6
0.778798,0.4976744,0.4828496,1
0.4933222,0.5059286,0.48235044,0
0.34557596,0.5205372,0.48242173,8
0.7378965,0.49642974,0.48227912,1
0.20450751,0.45813954,0.48320615,3
0.40984976,0.47717,0.48227912,5
0.9073456,0.50121194,0.48227912,6
0.61686146,0.5195873,0.4821365,9
0.6777963,0.5271209,0.48256436,7
0.36227044,0.5018998,0.48242173,8
0.360601,0.5133312,0.48320615,8
0.4006678,0.5166066,0.4821365,5
0.6986644,0.5,0.4822078,7
0.5033389,0.46757287,0.4828496,0
0.56260437,0.4990501,0.4821365,9
0.41986644,0.49073043,0.48370534,5
0.06928214,0.4855552,0.4822078,2
0.36227044,0.4940714,0.48577338,8
0.73539233,0.5,0.4852742,1
0.24123539,0.50573206,0.48484632,3
0.3472454,0.5389453,0.48277828,8
0.62103504,0.49200785,0.4821365,9
0.8005008,0.5026859,0.48242173,1
0.26627713,0.50501144,0.48235044,3
0.51252085,0.5002293,0.48227912,0
0.4724541,0.49495578,0.48313484,0
0.6093489,0.5,0.48256436,9
0.6552588,0.5,0.48948157,7
0.4357262,0.47910252,0.48227912,5
0.37896493,0.49941042,0.48306355,5
0.10100167,0.50337374,0.4835627,2
0.6769616,0.49629873,0.4821365,7
0.50417364,0.5,0.4822078,0
0.5784641,0.48319685,0.48263568,9
0.46744573,0.50114644,0.48441845,0
0.4966611,0.4976744,0.4821365,0
0.9540902,0.51277435,0.48727092,6
0.49833056,0.5027514,0.48235044,0
0.303005,0.52332133,0.484775,8
0.30717862,0.5045529,0.48277828,8
0.8096828,0.4816574,0.48256436,1
0.7896494,0.49934492,0.4822078,1
0.43739566,0.4987881,0.4822078,5
0.2921536,0.5004913,0.48227912,8
0.47495827,0.5,0.4822078,0
0.19282137,0.4989191,0.48206517,3
0.64106846,0.50114644,0.48242173,7
0.5617696,0.5016705,0.48242173,9
0.4724541,0.5048477,0.48263568,0
0.57929885,0.49846053,0.4822078,9
0.67529213,0.5020963,0.48227912,7
