scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.92070115,0.5004913,0.48249304,6
0.22704507,0.50320995,0.48227912,3
0.52587646,0.50114644,0.48206517,0
0.76627713,0.52099574,0.48235044,1
0.73372287,0.50039303,0.48256436,1
0.9457429,0.5,0.4822078,6
0.30884808,0.5,0.48384798,8
0.3130217,0.48188666,0.48235044,8
0.24958263,0.5049787,0.482707,3
0.5175292,0.5004258,0.4822078,0
0.61936563,0.4979692,0.4822078,9
0.8672788,0.51411724,0.48249304,6
0.06928214,0.5152309,0.4822078,2
0.8013356,0.49846053,0.48256436,1
0.55926543,0.5132329,0.48235044,9
0.48831385,0.50134295,0.4822078,0
0.75041735,0.50550276,0.48263568,1
0.38230383,0.49069768,0.48227912,5
0.6594324,0.50131017,0.4821365,7
0.41318864,0.5013757,0.48242173,5
0.67195326,0.50140846,0.48277828,7
0.5784641,0.5,0.48227912,9
0.76377296,0.5014412,0.48249304,1
0.51168615,0.49803472,0.4834201,0
0.515025,0.50153947,0.48235044,0
0.14106844,0.49934492,0.48620123,2
0.5943239,0.4999345,0.48227912,9
0.42070118,0.49846053,0.48206517,5
0.6803005,0.49829677,0.485916,7
0.5392321,0.513888,0.4829209,0
0.7404007,0.5026531,0.4835627,1
0.23288815,0.50805765,0.48306355,3
0.5141903,0.48503113,0.48249304,0
0.50250417,0.5132984,0.48627254,0
0.624374,0.52603996,0.48227912,9
0.2687813,0.4773993,0.48256436,3
0.89732885,0.50556827,0.48256436,6
0.6936561,0.52122504,0.4822078,7
0.39398998,0.50111365,0.4821365,5
0.44991654,0.4763839,0.48313484,5
0.82554257,0.52194566,0.4835627,6
0.55843073,0.5161153,0.48263568,9
0.19782972,0.48414674,0.4871283,3
0.22537562,0.49960694,0.48448977,3
0.7445743,0.50098264,0.4822078,1
0.5175292,0.49819848,0.48299223,0
0.3647746,0.5319358,0.4847037,8
0.7153589,0.50556827,0.48242173,7
0.31469116,0.49816573,0.4835627,8
0.4624374,0.4922699,0.4822078,0
0.27378964,0.5063872,0.4821365,3
0.120200336,0.49934492,0.4821365,2
0.120200336,0.5001965,0.482707,2
0.5,0.50776285,0.4841332,0
0.46410686,0.50039303,0.4822078,0
0.30133557,0.50094986,0.4822078,8
0.61686146,0.49561086,0.4835627,9
0.5,0.4617098,0.4829209,0
0.39649415,0.5024566,0.48235044,5
0.47579297,0.5066492,0.48242173,0
0.5442404,0.4911235,0.4821365,0
0.13522537,0.4621356,0.48242173,2
0.18948247,0.51948905,0.48484632,3
0.47579297,0.49521783,0.48227912,0
0.7512521,0.5207337,0.48349142,1
0.5984975,0.5155257,0.4822078,9
0.6469115,0.51398623,0.484775,7
0.76627713,0.5052735,0.4821365,1
0.6978297,0.5005568,0.48263568,7
0.12353923,0.4835244,0.4821365,2
0.25375625,0.5069767,0.48227912,3
0.75792986,0.49728137,0.48242173,1
0.57429045,0.5015067,0.48235044,9
0.81886476,0.48984605,0.4828496,1
0.71953255,0.5158205,0.4853455,7
0.5767947,0.48136258,0.48256436,9
0.4590985,0.5065182,0.4821365,5
0.7537563,0.5,0.48306355,1
0.8055092,0.49800196,0.4821365,1
0.9173623,0.50114644,0.48277828,6
0.39565945,0.51290536,0.4829209,5
0.8005008,0.5013757,0.4829209,1
0.61853087,0.51457584,0.48370534,9
0.8447412,0.50085163,0.48235044,6
0.54173625,0.5161153,0.48306355,0
0.28046745,0.4932853,0.48299223,3
0.34390652,0.47373074,0.48249304,8
0.7721202,0.51477236,0.48242173,1
0.5075125,0.49724862,0.482707,0
0.3772955,0.4820832,0.4822078,5
0.79632723,0.5094661,0.482707,1
0.6135225,0.524566,0.48263568,9
0.5,0.50062233,0.4822078,0
0.5943239,0.48385194,0.48242173,9
0.20367278,0.4978382,0.48399058,3
0.8146911,0.49859154,0.4821365,1
0.8146911,0.5195218,0.48399058,1
0.6235392,0.5334753,0.48277828,9
0.37979966,0.5199476,0.4822078,5
0.45492488,0.5180806,0.48263568,5
0.17863105,0.5093351,0.4841332,2
0.45075125,0.5174255,0.48306355,5
0.69616026,0.49554536,0.48420453,7
0.65191984,0.5004258,0.48427582,7
0.7045075,0.50114644,0.48206517,7
0.6293823,0.5211595,0.4873422,9
0.3497496,0.4975434,0.48370534,8
0.6310518,0.54441535,0.4821365,9
0.71285474,0.47779232,0.4821365,7
0.70534223,0.48552245,0.48256436,7
0.36310518,0.50379956,0.4821365,8
0.20450751,0.4986898,0.4821365,3
0.88146913,0.5197838,0.48448977,6
0.44156927,0.5026204,0.48299223,5
0.5517529,0.49914837,0.48242173,9
0.3397329,0.5114641,0.4828496,8
0.15525876,0.5063872,0.4829209,2
0.6777963,0.5000328,0.48242173,7
0.56677794,0.49734688,0.48349142,9
0.08681135,0.50114644,0.48206517,2
0.7921536,0.49931216,0.4822078,1
0.5926544,0.50566655,0.48399058,9
0.64858097,0.5021618,0.482707,7
0.3948247,0.5005568,0.4822078,5
0.6669449,0.47576153,0.48399058,7
0.6327212,0.50314444,0.482707,7
0.7103506,0.501867,0.48249304,7
0.107679464,0.4907632,0.4822078,2
0.524207,0.4940714,0.48570207,0
0.46744573,0.48440877,0.482707,0
0.7312187,0.5027186,0.4821365,1
0.7996661,0.49967244,0.4828496,1
0.5083473,0.5002293,0.4822078,0
0.11769616,0.5028824,0.48320615,2
0.8672788,0.50088435,0.4821365,6
0.67111856,0.5,0.48206517,7
0.7988314,0.49787095,0.48227912,1
0.9140234,0.49973795,0.4834201,6
0.8622705,0.5159515,0.4822078,6
0.09432387,0.5174255,0.482707,2
0.6494157,0.50068784,0.48256436,7
0.8130217,0.50094986,0.4821365,1
0.3305509,0.524435,0.4822078,8
