scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.41235393,0.48552245,0.48227912,5
0.5,0.49695382,0.48448977,0
0.78046745,0.5186374,0.48206517,1
0.27796328,0.50795937,0.48277828,3
0.29048413,0.4974779,0.4840619,8
0.6686143,0.4899443,0.4821365,7
0.8238731,0.5015067,0.4828496,6
0.61101836,0.5,0.48227912,9
0.93322206,0.49741238,0.4822078,6
0.7854758,0.50304615,0.48227912,1
0.19365609,0.5004258,0.48227912,3
0.5642738,0.50304615,0.4822078,9
0.21452421,0.5037668,0.48235044,3
0.2929883,0.48476908,0.4834201,8
0.44991654,0.5004258,0.4835627,5
0.23539232,0.5200459,0.48227912,3
0.8530885,0.5048149,0.4822078,6
0.52838063,0.5198166,0.4834201,0
0.6001669,0.5068457,0.48227912,9
0.22704507,0.48824108,0.48277828,3
0.12186978,0.5044546,0.4835627,2
0.40651086,0.5,0.482707,5
0.61769617,0.50537175,0.4821365,9
0.8397329,0.4867671,0.48227912,6
0.23873122,0.49698657,0.48242173,3
0.85893154,0.49066493,0.48235044,6
0.6677796,0.50298065,0.48206517,7
0.33138564,0.5040288,0.48235044,8
0.30217028,0.5208975,0.48256436,8
0.5709516,0.51925975,0.48249304,9
0.37145242,0.5,0.48256436,8
0.45659432,0.5087783,0.4822078,5
0.45659432,0.4950868,0.48605862,5
0.32888147,0.50835246,0.482707,8
0.56260437,0.5028824,0.4829209,9
0.7070117,0.505208,0.4828496,7
0.70367277,0.5152309,0.48306355,7
0.36727878,0.49534884,0.48391926,8
0.3706177,0.49931216,0.48206517,8
0.19449082,0.52070093,0.48227912,3
0.769616,0.5019325,0.48277828,1
0.5525876,0.5020636,0.4821365,9
0.5,0.5025221,0.4829209,0
0.7470785,0.47769406,0.482707,1
0.9232053,0.49633148,0.48227912,6
0.7278798,0.5018998,0.4821365,1
0.1803005,0.49895185,0.48327747,2
0.5,0.51457584,0.48256436,0
0.7045075,0.49908286,0.48277828,7
0.7220367,0.5205044,0.48227912,1
0.42320535,0.50985914,0.4822078,5
0.5075125,0.5021291,0.4821365,0
0.45742905,0.49511954,0.48327747,5
0.089315526,0.5064199,0.48384798,2
0.6627713,0.50094986,0.48227912,7
0.7003339,0.49181134,0.4841332,7
0.515025,0.49977073,0.4822078,0
0.47746244,0.49937767,0.4828496,0
0.5,0.50334096,0.48277828,0
0.9223706,0.5136587,0.4822078,6
0.36560935,0.50147396,0.48227912,8
0.74207014,0.5204389,0.48434713,1
0.37479132,0.47579432,0.48434713,5
0.23539232,0.50039303,0.48227912,3
0.3430718,0.4786767,0.48420453,8
0.12771286,0.5026859,0.48206517,2
0.32053423,0.501867,0.48263568,8
0.73455757,0.50094986,0.4821365,1
0.5859766,0.50301343,0.4841332,9
0.38981637,0.5004913,0.48277828,5
0.46076795,0.50320995,0.48263568,0
0.5,0.43832296,0.4821365,0
0.23539232,0.5047167,0.4829209,3
0.23539232,0.49734688,0.4822078,3
0.6235392,0.49181134,0.48242173,9
0.3948247,0.49679005,0.48227912,5
0.5517529,0.48257452,0.48249304,9
0.82721204,0.5020963,0.4821365,6
0.7011686,0.501736,0.4834201,7
0.4891486,0.5,0.48235044,0
0.8931553,0.5003275,0.4821365,6
0.8622705,0.50818866,0.48263568,6
0.6844741,0.51025224,0.48227912,7
0.4382304,0.4989191,0.4829209,5
0.48163605,0.4800524,0.4865578,0
0.8322204,0.49924666,0.48377666,6
0.49165276,0.5,0.48242173,0
0.53422374,0.49541435,0.482707,0
0.40233722,0.48709467,0.482707,5
0.7487479,0.49374387,0.48541683,1
0.4048414,0.51925975,0.48242173,5
0.7470785,0.5242057,0.48263568,1
0.08263773,0.5157222,0.48227912,2
0.53505844,0.45388144,0.48242173,0
0.7228714,0.50039303,0.4822078,1
0.3706177,0.48031443,0.48249304,8
0.5,0.5046184,0.48577338,0
0.39232054,0.50085163,0.4822078,5
0.4833055,0.5287586,0.48299223,0
0.3814691,0.50114644,0.482707,5
0.2963272,0.47775957,0.4845611,8
0.3614357,0.47490993,0.4822078,8
0.845576,0.5408451,0.48235044,6
0.84307176,0.5014412,0.4822078,6
0.65191984,0.49534884,0.48227912,7
0.6126878,0.5265313,0.48242173,9
0.8155259,0.50075334,0.4822078,1
0.4924875,0.50117916,0.4821365,0
0.80383974,0.5004258,0.48263568,1
0.77963275,0.4921389,0.4822078,1
0.67529213,0.50985914,0.48235044,7
0.34223706,0.50134295,0.48235044,8
0.34223706,0.51680315,0.48363402,8
0.61185306,0.4831641,0.4821365,9
0.696995,0.5005568,0.4821365,7
0.88063437,0.48349166,0.48256436,6
0.8672788,0.5139207,0.48277828,6
0.83555925,0.50291514,0.48242173,6
0.83555925,0.4768097,0.4822078,6
0.28297162,0.4964625,0.48306355,8
0.44490817,0.5218146,0.4821365,5
0.5,0.5152309,0.4822078,0
0.6944908,0.49823126,0.48227912,7
0.5509182,0.47120866,0.48227912,9
0.2579299,0.49030462,0.48242173,3
0.9232053,0.5,0.4846324,6
0.869783,0.5,0.48206517,6
0.098497495,0.5026531,0.48256436,2
0.098497495,0.51493615,0.4821365,2
0.6944908,0.5095316,0.48227912,7
0.45659432,0.47579432,0.4829209,5
0.6702838,0.50298065,0.48242173,7
0.33639398,0.4934163,0.4821365,8
