scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.6051753,0.49685556,0.4821365,9
0.515025,0.49387488,0.48263568,0
0.50166947,0.49495578,0.48399058,0
0.6235392,0.50366855,0.48541683,9
0.28464106,0.5002948,0.48249304,8
0.88898164,0.49983624,0.48327747,6
0.39899832,0.51745826,0.48277828,5
0.8322204,0.5,0.48299223,6
0.8639399,0.49842778,0.48206517,6
0.16777964,0.4708156,0.48299223,2
0.16777964,0.47585982,0.48256436,2
0.7228714,0.48575172,0.48235044,1
0.30050084,0.50733703,0.48256436,8
0.35893154,0.5002948,0.48206517,8
0.71285474,0.5066492,0.4833488,7
0.26627713,0.5027514,0.4821365,3
0.31469116,0.52184737,0.48227912,8
0.4315526,0.46521455,0.48249304,5
0.58013356,0.4768097,0.48555943,9
0.5083473,0.5424501,0.4821365,0
0.3430718,0.49973795,0.4822078,8
0.5141903,0.50104815,0.4821365,0
0.6051753,0.50795937,0.48299223,9
0.44991654,0.50088435,0.48263568,5
0.16777964,0.5268261,0.482707,2
0.6844741,0.49230266,0.48206517,7
0.6252087,0.49950868,0.4821365,9
0.89732885,0.4898788,0.4828496,6
0.22621036,0.47805437,0.4828496,3
0.8564274,0.5001638,0.4822078,6
0.16193657,0.49354732,0.4828496,2
0.16193657,0.5175893,0.48313484,2
0.909015,0.49318704,0.4822078,6
0.6736227,0.4659679,0.48548812,7
0.81051755,0.5039961,0.48256436,1
0.3397329,0.5137242,0.48306355,8
0.7512521,0.48683262,0.48313484,1
0.5066778,0.47880772,0.4821365,0
0.26794657,0.6131346,0.48227912,3
0.48664442,0.48408124,0.4821365,0
0.36560935,0.49495578,0.48306355,8
0.3464107,0.5203734,0.48227912,8
0.77295494,0.50848347,0.48242173,1
0.2345576,0.5178185,0.48377666,3
0.8380634,0.49272847,0.4822078,6
0.82721204,0.49416968,0.4829209,6
0.4115192,0.5293482,0.48235044,5
0.57929885,0.4399607,0.48227912,9
0.21452421,0.4765149,0.4926906,3
0.5166945,0.49554536,0.4829209,0
0.35308847,0.50117916,0.48242173,8
0.35141903,0.499869,0.48242173,8
0.3130217,0.47949558,0.4833488,8
0.7228714,0.5,0.4822078,1
0.53255427,0.5119882,0.48862582,0
0.35642737,0.49577466,0.482707,8
0.72704506,0.49846053,0.48299223,1
0.7537563,0.5176548,0.482707,1
0.7838063,0.50602686,0.4822078,1
0.34474123,0.4968883,0.4829209,8
0.81886476,0.5000655,0.4833488,1
0.25959933,0.5,0.48242173,3
0.23205343,0.5069767,0.482707,3
0.79716194,0.5571569,0.4821365,1
0.46494156,0.52145433,0.4822078,0
0.2178631,0.47232231,0.4847037,3
0.64858097,0.51202095,0.4821365,7
0.6552588,0.4840485,0.48235044,7
0.74207014,0.5,0.4822078,1
0.5642738,0.5,0.48235044,9
0.79799664,0.5022928,0.48206517,1
0.7003339,0.50589585,0.48448977,7
0.7954925,0.50094986,0.49055123,1
0.52003336,0.5007861,0.48206517,0
0.3464107,0.48237798,0.48242173,8
