scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.663606,0.5204717,0.48256436,7
0.12103506,0.50366855,0.48242173,2
0.17946577,0.5004913,0.48235044,2
0.22787979,0.5137242,0.48370534,3
0.7679466,0.50278413,0.48313484,1
0.67111856,0.5,0.48242173,7
0.46494156,0.4951523,0.48327747,0
0.28714523,0.5180478,0.482707,8
0.45826378,0.48434326,0.48277828,5
0.39398998,0.4919096,0.48249304,5
0.8205342,0.5176548,0.48313484,6
0.615192,0.49620047,0.49297583,9
0.61769617,0.50081885,0.48242173,9
0.47829717,0.53003603,0.4840619,0
0.78797996,0.5106125,0.48227912,1
0.78797996,0.5,0.48227912,1
0.40734556,0.5042581,0.4828496,5
0.45325541,0.5268916,0.48427582,5
0.5709516,0.50576484,0.48277828,9
0.8146911,0.4901736,0.48256436,1
0.70951587,0.48820832,0.48498896,7
0.5275459,0.50298065,0.48249304,0
0.7704508,0.51968557,0.48277828,1
0.1293823,0.50045854,0.4821365,2
0.25125208,0.50124466,0.48242173,3
0.769616,0.49145103,0.4835627,1
0.82136893,0.5,0.4821365,6
0.73539233,0.5221422,0.48299223,1
0.28130218,0.508811,0.48256436,3
0.21869783,0.5060596,0.4822078,3
0.18113522,0.5161808,0.48242173,2
0.2445743,0.46252865,0.48256436,3
0.23539232,0.47346872,0.48306355,3
0.72704506,0.4961677,0.48227912,1
0.68196994,0.4803472,0.484775,7
0.4490818,0.52171636,0.48306355,5
0.83555925,0.50779563,0.48391926,6
0.50250417,0.4867016,0.4847037,0
0.22787979,0.5113659,0.48306355,3
0.67195326,0.5360301,0.48242173,7
0.9232053,0.5005568,0.4821365,6
0.5275459,0.5003275,0.482707,0
0.30217028,0.5198166,0.48263568,8
0.8614357,0.5181788,0.4822078,6
0.31719533,0.50985914,0.4821365,8
0.39649415,0.5176875,0.48320615,5
0.5542571,0.520963,0.48256436,9
0.68196994,0.5342941,0.4821365,7
0.2178631,0.50088435,0.4821365,3
0.65776294,0.52119225,0.4841332,7
0.3464107,0.48313135,0.4834201,8
0.82804674,0.50111365,0.484775,6
0.5442404,0.50075334,0.4822078,0
0.41402337,0.5005568,0.4822078,5
0.74958265,0.49849328,0.48263568,1
0.63522536,0.47474614,0.4821365,7
0.34891486,0.5021291,0.48235044,8
0.38647747,0.49967244,0.4821365,5
0.21202004,0.47841468,0.48391926,3
0.5509182,0.48584998,0.4828496,9
0.5517529,0.4820177,0.48577338,9
0.6001669,0.48958403,0.48256436,9
0.37145242,0.49387488,0.48370534,8
0.37145242,0.5737635,0.48227912,8
0.5133556,0.52748114,0.48484632,0
0.4006678,0.5109401,0.48263568,5
0.11519199,0.51896495,0.48242173,2
0.39232054,0.49954143,0.48227912,5
0.84307176,0.50124466,0.4852742,6
0.87312186,0.5088765,0.48249304,6
0.61101836,0.5136259,0.48263568,9
0.41068447,0.5321323,0.48235044,5
0.61769617,0.48604652,0.48277828,9
0.7070117,0.50104815,0.4828496,7
0.20534223,0.52548313,0.48320615,3
0.8388982,0.49475926,0.4821365,6
0.43322203,0.50104815,0.48206517,5
0.778798,0.50131017,0.4834201,1
0.778798,0.51464134,0.4835627,1
0.8088481,0.5007206,0.48235044,1
0.14106844,0.49403864,0.48235044,2
0.5784641,0.49623322,0.48399058,9
0.52671117,0.5171307,0.4845611,0
0.75792986,0.49800196,0.482707,1
0.75792986,0.5005896,0.48548812,1
0.75792986,0.49944317,0.4822078,1
0.46661103,0.47713724,0.48691437,0
0.18864775,0.4989846,0.48206517,3
0.79465777,0.50340647,0.48563075,1
0.79465777,0.5000328,0.48206517,1
0.8055092,0.4992794,0.4847037,1
0.5,0.50114644,0.48277828,0
0.72621036,0.5142155,0.4866291,1
0.38898164,0.52112675,0.48227912,5
0.59766275,0.49672455,0.48249304,9
0.4223706,0.50117916,0.48206517,5
0.74207014,0.5,0.48263568,1
0.2003339,0.6109728,0.48256436,3
0.25208682,0.47654766,0.4822078,3
0.74207014,0.49990174,0.48235044,1
0.12186978,0.5,0.48263568,2
0.35475793,0.5247298,0.48235044,8
0.55592656,0.49416968,0.4821365,9
0.3397329,0.5345234,0.48484632,8
0.8981636,0.48237798,0.4822078,6
0.49081802,0.50117916,0.48206517,0
0.5984975,0.5007861,0.4828496,9
0.37813023,0.48997706,0.4821365,5
0.71202004,0.52184737,0.48242173,7
0.77963275,0.48565346,0.4871996,1
0.3614357,0.48575172,0.48235044,8
0.49165276,0.4940059,0.4821365,0
0.18196996,0.50085163,0.48256436,2
0.54257095,0.5006551,0.48313484,0
0.624374,0.5,0.4828496,9
0.5926544,0.49836227,0.49105042,9
0.44407347,0.506944,0.48313484,5
0.8914858,0.49980348,0.482707,6
0.8914858,0.5000328,0.4834201,6
0.93322206,0.49960694,0.4829209,6
0.5,0.51434654,0.48242173,0
0.7153589,0.49731413,0.48327747,7
0.6702838,0.55994105,0.48206517,7
0.5217028,0.5,0.4821365,0
0.5100167,0.5178513,0.48206517,0
0.7537563,0.52070093,0.48256436,1
0.6677796,0.5222404,0.4833488,7
0.82554257,0.48319685,0.48313484,6
0.5,0.5025549,0.482707,0
0.5525876,0.51853913,0.48235044,9
0.5525876,0.5039633,0.48263568,9
0.6085142,0.49954143,0.4822078,9
0.67529213,0.48794627,0.4821365,7
0.88313854,0.48067474,0.48584467,6
0.8472454,0.5007861,0.48206517,6
0.53589314,0.49701932,0.4822078,0
0.8530885,0.4985588,0.48320615,6
0.55926543,0.50972813,0.48320615,9
0.7320534,0.48529315,0.48256436,1
0.360601,0.4918441,0.48227912,8
0.22621036,0.49561086,0.48227912,3
0.41402337,0.5005568,0.4821365,5
0.5776294,0.55712414,0.4822078,9
0.70534223,0.5040616,0.4853455,7
0.81051755,0.51277435,0.482707,1
0.1769616,0.5119227,0.48235044,2
0.5,0.48326236,0.48420453,0
0.22787979,0.4584343,0.48235044,3
0.5217028,0.51919425,0.4822078,0
0.5,0.51637733,0.48399058,0
0.4691152,0.51500165,0.48484632,0
0.30801335,0.51418275,0.48349142,8
