scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.5759599,0.47985587,0.48227912,9
0.5926544,0.49174583,0.48235044,9
0.79716194,0.50327545,0.48370534,1
0.50417364,0.49918112,0.48377666,0
0.5383973,0.5065509,0.48313484,0
0.6310518,0.5086145,0.48506024,9
0.3814691,0.5179168,0.4821365,5
0.7245409,0.5068457,0.48306355,1
0.44407347,0.4922699,0.48242173,5
0.87228715,0.4992794,0.4822078,6
0.6285476,0.5138552,0.4822078,9
0.16110183,0.5118572,0.48235044,2
0.16110183,0.47559777,0.48263568,2
0.5550918,0.4886014,0.48256436,9
0.42654425,0.5,0.4876988,5
0.84307176,0.4997052,0.48227912,6
0.3472454,0.5203406,0.48242173,8
0.47579297,0.48110056,0.4846324,0
0.6452421,0.50992465,0.4821365,7
0.2178631,0.49394038,0.48327747,3
0.2587646,0.4898788,0.482707,3
0.5918197,0.5004913,0.48227912,9
0.40567613,0.50320995,0.48263568,5
0.48831385,0.52286273,0.4822078,0
0.076794654,0.50045854,0.482707,2
0.3914858,0.5288241,0.48299223,5
0.58013356,0.4887324,0.48242173,9
0.6669449,0.5203734,0.48242173,7
0.29382303,0.48693088,0.4821365,8
0.6903172,0.50540453,0.4821365,7
0.71869785,0.48191944,0.48227912,7
0.41569284,0.46678677,0.4822078,5
0.54257095,0.45863086,0.48313484,0
0.4924875,0.5205044,0.48777008,0
0.5843072,0.49521783,0.4822078,9
0.48998332,0.4792663,0.48313484,0
0.2963272,0.5071733,0.4822078,8
0.50500834,0.49800196,0.4833488,0
0.4724541,0.49603668,0.4833488,0
0.091819696,0.49806747,0.48249304,2
0.73956597,0.4979037,0.4822078,1
0.87979966,0.50386506,0.48277828,6
0.64774626,0.49918112,0.48235044,7
0.88313854,0.5098264,0.48299223,6
0.515025,0.5,0.4822078,0
0.84223706,0.48368818,0.4821365,6
0.6844741,0.5179823,0.4822078,7
0.42654425,0.47857845,0.4822078,5
0.60434055,0.5023256,0.482707,9
0.13856427,0.5,0.4821365,2
0.4223706,0.5,0.48263568,5
0.8547579,0.49757615,0.482707,6
0.7629382,0.51467407,0.48249304,1
0.39816362,0.50298065,0.48242173,5
0.39816362,0.5,0.4828496,5
0.7078464,0.4911235,0.48277828,7
0.51168615,0.50111365,0.48227912,0
0.34891486,0.5049787,0.4853455,8
0.52003336,0.50088435,0.48206517,0
0.42737895,0.49672455,0.4828496,5
0.7178631,0.46288896,0.482707,7
0.32470784,0.5092696,0.48235044,8
0.64190316,0.49967244,0.4829209,7
0.31135225,0.5015067,0.4828496,8
0.16611019,0.4816574,0.482707,2
0.73288816,0.50075334,0.48670042,1
0.24540901,0.49174583,0.4865578,3
0.5993322,0.5247625,0.48235044,9
0.44991654,0.50278413,0.4822078,5
0.6051753,0.4975434,0.48320615,9
0.30550918,0.50307894,0.4822078,8
0.3839733,0.47949558,0.48249304,5
0.59599334,0.48385194,0.4822078,9
0.45742905,0.4992794,0.48249304,5
0.75626045,0.5051425,0.4822078,1
0.17863105,0.49751064,0.48227912,2
0.6794658,0.5,0.48256436,7
0.8781302,0.49249917,0.4833488,6
0.5133556,0.5086145,0.4840619,0
0.6001669,0.48149362,0.4822078,9
0.590985,0.5086472,0.48349142,9
0.27462438,0.49960694,0.48227912,3
0.65859765,0.51254505,0.48256436,7
0.84891486,0.49816573,0.48256436,6
0.29465777,0.5154275,0.48434713,8
0.61686146,0.5,0.48263568,9
