scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.61769617,0.50081885,0.48227912,9
0.31385642,0.53943664,0.48513156,8
0.82888144,0.4922044,0.48256436,6
0.09682804,0.50117916,0.48206517,2
0.8447412,0.49977073,0.48235044,6
0.50584304,0.4875205,0.48370534,0
0.6377295,0.515493,0.4841332,7
0.18113522,0.4782509,0.482707,2
0.9298831,0.51867014,0.48306355,6
0.67529213,0.4584343,0.48605862,7
0.3297162,0.5019325,0.4821365,8
0.63355595,0.5211595,0.48277828,7
0.63355595,0.4988536,0.4821365,7
0.8163606,0.4999345,0.4821365,1
0.5859766,0.5178841,0.48249304,9
0.89565945,0.50153947,0.48227912,6
0.78046745,0.5003603,0.4822078,1
0.39816362,0.49901736,0.4822078,5
0.88063437,0.49338356,0.48313484,6
0.28797996,0.44998363,0.48242173,8
0.9056761,0.5184081,0.48227912,6
0.26794657,0.50117916,0.48206517,3
0.5,0.5136914,0.4828496,0
0.67111856,0.49914837,0.4846324,7
0.4040067,0.5023583,0.48256436,5
0.31135225,0.49996725,0.4822078,8
0.44824708,0.5,0.4822078,5
0.25125208,0.5068457,0.48227912,3
0.50417364,0.5182116,0.4821365,0
0.4657763,0.48722568,0.482707,0
0.4732888,0.4750082,0.48256436,0
0.8397329,0.4642974,0.48249304,6
0.59766275,0.50278413,0.48242173,9
0.7821369,0.4831641,0.4821365,1
0.5217028,0.5020963,0.4821365,0
0.6677796,0.5130691,0.48263568,7
0.17195326,0.48227972,0.4878414,2
0.41652754,0.47798887,0.4822078,5
0.61435723,0.49865705,0.48227912,9
0.61435723,0.44123814,0.48299223,9
0.1769616,0.50550276,0.48235044,2
0.12854758,0.48385194,0.48277828,2
0.34223706,0.5198493,0.48313484,8
0.20784642,0.5,0.48227912,3
0.21702838,0.49361283,0.48242173,3
0.39565945,0.51326567,0.48227912,5
0.6777963,0.5024893,0.48256436,7
0.22787979,0.5024566,0.48242173,3
0.71869785,0.48132983,0.4828496,7
0.6435726,0.51637733,0.48399058,7
0.7404007,0.5005241,0.48227912,1
0.1360601,0.5,0.482707,2
0.5926544,0.484114,0.48227912,9
0.8171953,0.50163776,0.48256436,1
0.40233722,0.4986243,0.48235044,5
0.81135225,0.5153292,0.48506024,1
0.5400668,0.48604652,0.482707,0
0.44073457,0.5189322,0.48227912,5
0.8238731,0.46043235,0.48441845,6
0.20200334,0.5026204,0.48242173,3
0.8597663,0.49960694,0.48235044,6
0.8597663,0.49921387,0.48227912,6
0.5083473,0.5004258,0.48227912,0
0.7404007,0.515493,0.4828496,1
0.65025043,0.49403864,0.48277828,7
0.68781304,0.5021946,0.48320615,7
0.8614357,0.5026531,0.4822078,6
0.94991654,0.45964625,0.4833488,6
0.4006678,0.501605,0.48256436,5
0.24207012,0.7113986,0.4821365,3
0.19616027,0.4821487,0.4822078,3
0.8873122,0.5198493,0.48256436,6
0.61018366,0.5018998,0.48242173,9
0.61018366,0.49649525,0.48349142,9
0.91652757,0.5,0.48235044,6
0.1360601,0.4549296,0.4822078,2
0.24123539,0.51274157,0.48349142,3
0.7687813,0.5252866,0.4822078,1
0.3614357,0.52423847,0.48391926,8
0.5208681,0.50117916,0.48242173,0
0.35559267,0.49908286,0.48235044,8
0.31135225,0.49875534,0.48256436,8
0.73539233,0.5131019,0.48242173,1
0.59682804,0.5046512,0.48313484,9
0.1736227,0.50075334,0.4852742,2
0.34223706,0.5,0.48363402,8
0.3472454,0.48801178,0.4821365,8
0.32387313,0.47212577,0.48277828,8
0.59015024,0.50301343,0.48327747,9
0.9232053,0.49967244,0.48256436,6
0.7554257,0.5071733,0.48277828,1
0.30217028,0.49741238,0.482707,8
0.8196995,0.48529315,0.48256436,6
0.40984976,0.48745495,0.48277828,5
0.5851419,0.52070093,0.4828496,9
0.7621035,0.50111365,0.4822078,1
0.43322203,0.51955456,0.48363402,5
0.15859766,0.4978382,0.48227912,2
0.76627713,0.5022273,0.48277828,1
0.46327212,0.50320995,0.48206517,0
0.31886476,0.47677693,0.48377666,8
0.44657764,0.4999345,0.48227912,5
0.8706177,0.5003275,0.48306355,6
0.52003336,0.51716346,0.48370534,0
0.34390652,0.50068784,0.48277828,8
0.34390652,0.49426794,0.48391926,8
0.721202,0.49823126,0.48235044,7
0.8021703,0.47792336,0.4821365,1
0.23038398,0.50517523,0.4821365,3
0.533389,0.47278088,0.48249304,0
0.18447413,0.47772682,0.48263568,3
0.3230384,0.48191944,0.4828496,8
0.2621035,0.50117916,0.48206517,3
0.0884808,0.50085163,0.48242173,2
0.116026714,0.4905339,0.48299223,2
0.16277128,0.50540453,0.4821365,2
0.74207014,0.50117916,0.48206517,1
0.65776294,0.49810022,0.48299223,7
0.2111853,0.5002948,0.48256436,3
0.1903172,0.4940059,0.4822078,3
0.9173623,0.48018342,0.4822078,6
0.70534223,0.48496562,0.48349142,7
0.6853089,0.48090404,0.4828496,7
0.639399,0.5025876,0.48235044,7
0.88814694,0.5098264,0.48277828,6
0.7520868,0.5135277,0.48299223,1
0.8222037,0.5199804,0.48235044,6
0.07262103,0.50340647,0.4822078,2
0.6135225,0.50091714,0.48441845,9
0.11519199,0.49200785,0.48242173,2
0.5550918,0.48306584,0.4834201,9
0.52003336,0.46017033,0.4821365,0
0.7228714,0.5206682,0.48227912,1
0.4115192,0.506944,0.48299223,5
0.84891486,0.49859154,0.4821365,6
0.61101836,0.49701932,0.48391926,9
0.85141903,0.50530624,0.48256436,6
0.3505843,0.49066493,0.48227912,8
0.6252087,0.48486733,0.4833488,9
0.54257095,0.5109073,0.4846324,0
0.8772955,0.50815594,0.48256436,6
0.8330551,0.50121194,0.4821365,6
0.5634391,0.5092368,0.4841332,9
0.41986644,0.4876515,0.48420453,5
0.43989983,0.5142155,0.4840619,5
0.1769616,0.48362267,0.48242173,2
0.89649415,0.50140846,0.48227912,6
0.4223706,0.50170326,0.48256436,5
0.67278796,0.51644284,0.48249304,7
0.745409,0.47815263,0.48235044,1
0.5100167,0.48833933,0.4821365,0
0.5542571,0.49950868,0.48235044,9
0.5217028,0.4967573,0.48227912,0
0.91151917,0.5174255,0.4865578,6
0.6853089,0.50117916,0.48242173,7
0.3230384,0.48814282,0.48320615,8
0.70367277,0.48440877,0.48306355,7
0.49165276,0.50131017,0.4822078,0
0.8547579,0.44765803,0.48263568,6
0.6160267,0.5067475,0.482707,9
0.7103506,0.5537177,0.4821365,7
0.31803006,0.5004258,0.4833488,8
0.41986644,0.5223059,0.48242173,5
0.663606,0.49187684,0.49019468,7
0.5400668,0.49823126,0.4829209,0
0.098497495,0.5002948,0.48227912,2
0.6611018,0.48948574,0.482707,7
0.7178631,0.5023911,0.48235044,7
0.8639399,0.49901736,0.48249304,6
0.66444075,0.4856862,0.48391926,7
0.52671117,0.4989846,0.4821365,0
0.6853089,0.5,0.4821365,7
0.50584304,0.47432035,0.4822078,0
0.6235392,0.48440877,0.48235044,9
0.4732888,0.49921387,0.48227912,0
0.3839733,0.50104815,0.48206517,5
0.59682804,0.5184409,0.48548812,9
0.28631052,0.5049132,0.4871996,8
0.20200334,0.52387816,0.4822078,3
0.40901503,0.50327545,0.48249304,5
0.28046745,0.50298065,0.4829209,3
0.5692821,0.50157225,0.48227912,9
0.45075125,0.48300034,0.4822078,5
0.13105175,0.50157225,0.4821365,2
0.13105175,0.49908286,0.48263568,2
0.8322204,0.50278413,0.48677173,6
0.7178631,0.4865051,0.48227912,7
0.23622705,0.4851294,0.48306355,3
0.22537562,0.49285948,0.4828496,3
0.35976627,0.5234851,0.48349142,8
0.5943239,0.5,0.48235044,9
0.64774626,0.48434326,0.4821365,7
0.327212,0.5027514,0.48242173,8
0.327212,0.4830986,0.48227912,8
0.6085142,0.51853913,0.4822078,9
0.53422374,0.49489027,0.48377666,0
0.49165276,0.5128726,0.48299223,0
0.61769617,0.5004913,0.4834201,9
0.7988314,0.5004258,0.48327747,1
0.4691152,0.48463807,0.4821365,0
0.79716194,0.500262,0.4822078,1
0.8096828,0.50114644,0.48235044,1
0.6377295,0.49033737,0.482707,7
0.5300501,0.50094986,0.48227912,0
0.44156927,0.5044874,0.48227912,5
0.73372287,0.49849328,0.48349142,1
0.38564274,0.51529646,0.4841332,5
0.5509182,0.5,0.48299223,9
0.5509182,0.5026204,0.4834201,9
0.5509182,0.5227317,0.4821365,9
0.39065108,0.46819523,0.4821365,5
0.2579299,0.50320995,0.48235044,3
0.37646076,0.49859154,0.48263568,5
0.58681136,0.48542416,0.4822078,9
0.35475793,0.50117916,0.48206517,8
0.2245409,0.4807075,0.4821365,3
0.6919866,0.50573206,0.48320615,7
0.30467445,0.5070095,0.48399058,8
0.35308847,0.5180806,0.48320615,8
0.8388982,0.49957418,0.4841332,6
0.5517529,0.50569934,0.48242173,9
0.59599334,0.50081885,0.48313484,9
0.76627713,0.51080906,0.48327747,1
0.36560935,0.4999345,0.48235044,8
0.7679466,0.50147396,0.48277828,1
0.41068447,0.5126433,0.48484632,5
0.40901503,0.49737963,0.48263568,5
0.64774626,0.4979692,0.48227912,7
0.6285476,0.51873565,0.48263568,9
0.6285476,0.51909596,0.4821365,9
0.73539233,0.48847035,0.48263568,1
