scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.5509182,0.50104815,0.48263568,9
0.45158598,0.47169995,0.48391926,5
0.31135225,0.52371436,0.48563075,8
0.56594324,0.49629873,0.48448977,9
0.83472455,0.49934492,0.48263568,6
0.85559267,0.5185719,0.482707,6
0.64106846,0.4919096,0.4822078,7
0.639399,0.49914837,0.48363402,7
0.46661103,0.4987881,0.4829209,0
0.5634391,0.50350475,0.4821365,9
0.6235392,0.5134622,0.48306355,9
0.51168615,0.4752702,0.4822078,0
0.51168615,0.4469702,0.4822078,0
0.6869783,0.49498853,0.48777008,7
0.46661103,0.48516214,0.4829209,0
0.27796328,0.53701276,0.48249304,3
0.6903172,0.50117916,0.48277828,7
0.31135225,0.475434,0.48263568,8
0.590985,0.5005568,0.4822078,9
0.24791318,0.49895185,0.48242173,3
0.8297162,0.48159188,0.48249304,6
0.8906511,0.5,0.48263568,6
0.624374,0.5,0.48256436,9
0.40567613,0.5184409,0.4833488,5
0.51919866,0.5139207,0.48370534,0
0.2445743,0.5136914,0.4821365,3
0.66611016,0.49937767,0.4822078,7
0.5,0.5026204,0.48249304,0
0.6469115,0.50320995,0.482707,7
0.25709516,0.50062233,0.48256436,3
0.0409015,0.50117916,0.48206517,2
0.14190318,0.5000983,0.48384798,2
0.14190318,0.47585982,0.4840619,2
0.2754591,0.5,0.48235044,3
0.22036728,0.5080904,0.48327747,3
0.7988314,0.49983624,0.48206517,1
0.64106846,0.5188667,0.4822078,7
0.6076795,0.5023583,0.48227912,9
0.6076795,0.50517523,0.48541683,9
0.70367277,0.50068784,0.482707,7
0.87312186,0.500131,0.4822078,6
0.65025043,0.5243367,0.48235044,7
0.3539232,0.5026859,0.48256436,8
0.312187,0.5159188,0.48242173,8
0.84808016,0.48624304,0.48242173,6
0.7854758,0.5,0.48235044,1
0.48831385,0.49803472,0.48349142,0
0.48831385,0.5000655,0.48299223,0
0.36727878,0.51909596,0.48249304,8
0.3639399,0.51693416,0.48484632,8
0.49582636,0.49629873,0.4821365,0
0.5225376,0.4958074,0.48520288,0
0.24207012,0.47798887,0.4822078,3
0.9148581,0.49554536,0.48263568,6
0.384808,0.5155585,0.48206517,5
0.39816362,0.49957418,0.48227912,5
0.75792986,0.5,0.4829209,1
0.9006678,0.5024566,0.48235044,6
0.45492488,0.52613825,0.48227912,5
0.5759599,0.500262,0.48227912,9
0.8388982,0.49947593,0.48249304,6
0.49916527,0.5235506,0.48299223,0
0.5066778,0.5,0.4829209,0
0.7929883,0.50710773,0.48242173,1
0.31469116,0.5046512,0.48498896,8
0.26627713,0.50517523,0.48235044,3
0.44657764,0.46917787,0.4821365,5
0.11435726,0.48414674,0.48370534,2
0.48080134,0.5216836,0.48235044,0
0.8772955,0.506944,0.48227912,6
0.8305509,0.49911562,0.48227912,6
0.81886476,0.50088435,0.48206517,1
0.590985,0.49787095,0.48249304,9
0.53589314,0.50117916,0.48206517,0
0.82554257,0.4979037,0.48256436,6
0.65776294,0.48571897,0.48227912,7
0.78130215,0.49528334,0.48256436,1
0.7629382,0.50104815,0.48249304,1
0.7629382,0.49705207,0.48320615,1
0.7679466,0.5216836,0.48235044,1
0.21285476,0.50094986,0.4821365,3
0.24707846,0.51035047,0.48242173,3
0.56677794,0.50114644,0.48206517,9
0.46410686,0.55076975,0.48185125,0
0.1327212,0.49852604,0.4835627,2
0.1327212,0.4958074,0.48327747,2
0.82888144,0.5070095,0.48277828,6
0.74207014,0.50117916,0.48206517,1
0.8989983,0.5085817,0.48420453,6
0.20784642,0.49859154,0.48998076,3
0.19282137,0.5062234,0.48249304,3
0.7078464,0.48624304,0.4821365,7
0.3814691,0.51267606,0.4828496,5
0.34390652,0.5143138,0.48249304,8
0.64106846,0.49816573,0.48320615,7
0.40901503,0.5046839,0.48242173,5
0.94407344,0.50337374,0.48299223,6
0.7103506,0.5158205,0.48235044,7
0.6911519,0.5038323,0.48277828,7
0.6402337,0.50104815,0.48227912,7
0.22621036,0.50307894,0.4829209,3
0.7921536,0.5,0.4833488,1
0.40984976,0.49079594,0.48377666,5
0.5375626,0.49390763,0.482707,0
0.5609349,0.5540124,0.4821365,9
0.58848083,0.49115625,0.48227912,9
0.8873122,0.5101867,0.48235044,6
0.2579299,0.50386506,0.48256436,3
0.33138564,0.5,0.4822078,8
0.83555925,0.48008516,0.48242173,6
0.5158598,0.50039303,0.4822078,0
0.5308848,0.50121194,0.48206517,0
0.5217028,0.5171307,0.48227912,0
0.82721204,0.5109401,0.48235044,6
0.40317196,0.5004258,0.48242173,5
0.84891486,0.50596136,0.4828496,6
0.3196995,0.505339,0.48235044,8
0.22621036,0.5000983,0.4829209,3
0.6010017,0.50140846,0.48249304,9
