scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.76043403,0.52764493,0.4828496,1
0.52671117,0.49711758,0.48520288,0
0.37228715,0.5041271,0.48306355,8
0.49415693,0.50094986,0.4822078,0
0.76544243,0.49751064,0.48555943,1
0.70283806,0.49384212,0.48520288,7
0.8672788,0.50117916,0.48306355,6
0.25959933,0.4484769,0.48206517,3
0.6986644,0.4775303,0.48399058,7
0.26711187,0.48702917,0.48498896,3
0.22954924,0.5,0.48256436,3
0.5951586,0.49882084,0.48370534,9
0.65108514,0.4992794,0.4840619,7
0.8839733,0.4919751,0.48206517,6
0.85225374,0.5048149,0.4822078,6
0.6986644,0.49977073,0.4822078,7
0.9457429,0.49338356,0.48306355,6
0.60434055,0.5195218,0.48263568,9
0.663606,0.50124466,0.48249304,7
0.8238731,0.5,0.4822078,6
0.45575958,0.4638061,0.48249304,5
0.65776294,0.5025221,0.48384798,7
0.8155259,0.49990174,0.4822078,1
0.79799664,0.5020963,0.48677173,1
0.59348917,0.52155256,0.4821365,9
0.59682804,0.47458237,0.48263568,9
0.41235393,0.52820176,0.48242173,5
0.44657764,0.5047822,0.4821365,5
0.2621035,0.50091714,0.48242173,3
0.5609349,0.5,0.4835627,9
0.836394,0.49662626,0.48227912,6
0.20868114,0.5120537,0.4822078,3
0.91986644,0.5024893,0.4822078,6
0.6460768,0.5020636,0.4828496,7
0.5951586,0.47353423,0.4821365,9
0.79465777,0.49187684,0.48256436,1
0.8914858,0.49620047,0.48299223,6
0.6093489,0.4834589,0.4828496,9
0.36894825,0.50756633,0.4828496,8
0.71869785,0.50176877,0.4822078,7
0.71869785,0.5,0.4822078,7
0.3497496,0.47887325,0.4835627,8
0.7929883,0.49950868,0.48256436,1
0.87228715,0.5223387,0.48227912,6
0.7178631,0.49875534,0.48227912,7
0.8088481,0.49996725,0.48320615,1
0.9465776,0.5153292,0.48277828,6
0.5609349,0.48395023,0.4822078,9
0.5367279,0.50569934,0.48370534,0
0.5776294,0.4953816,0.48206517,9
0.5525876,0.49390763,0.48427582,9
0.78046745,0.50085163,0.4822078,1
0.67111856,0.51916146,0.48235044,7
0.8714524,0.5024566,0.48235044,6
0.75626045,0.5005568,0.4821365,1
0.71953255,0.49810022,0.48227912,7
0.8547579,0.50039303,0.4821365,6
0.13021703,0.48912546,0.48363402,2
0.58848083,0.5024238,0.48256436,9
0.61101836,0.5003275,0.48491764,9
0.6435726,0.5198493,0.48506024,7
0.8330551,0.5013757,0.48306355,6
0.32387313,0.54238456,0.4821365,8
0.32387313,0.7270226,0.48242173,4
0.6085142,0.5020636,0.4822078,9
0.46744573,0.49495578,0.48384798,0
0.3505843,0.50370127,0.48227912,8
0.81218696,0.5154602,0.49069387,1
0.44824708,0.5005241,0.48235044,5
0.4148581,0.5210285,0.48227912,5
0.2821369,0.5216836,0.48498896,3
0.45659432,0.5000328,0.48235044,5
0.12687813,0.49911562,0.482707,2
0.6669449,0.5334753,0.4859873,7
0.6669449,0.53321326,0.48391926,7
0.66444075,0.50140846,0.48235044,7
0.3647746,0.51614803,0.48491764,8
0.53589314,0.5198493,0.48506024,0
0.5375626,0.47762856,0.48227912,0
0.5634391,0.51447755,0.4833488,9
0.7237062,0.5041271,0.4822078,1
0.12687813,0.5,0.4821365,2
0.5550918,0.50117916,0.48206517,9
0.5751252,0.480773,0.48235044,9
0.9081803,0.5002948,0.48206517,6
0.8397329,0.50117916,0.48242173,6
0.5509182,0.51536196,0.48242173,9
0.41736227,0.4796266,0.48249304,5
0.41736227,0.480642,0.48249304,5
0.36560935,0.5,0.48242173,8
0.7170284,0.5375041,0.4821365,7
0.65191984,0.50740254,0.48306355,7
0.5442404,0.5000983,0.48227912,0
0.24123539,0.5080904,0.48263568,3
0.09766277,0.50117916,0.48206517,2
0.7070117,0.5,0.48227912,7
0.65025043,0.4830331,0.4821365,7
0.74207014,0.5005241,0.4829209,1
0.24958263,0.52184737,0.48427582,3
0.5100167,0.49990174,0.48235044,0
0.25292152,0.4921389,0.48242173,3
0.46744573,0.50140846,0.4822078,0
0.58347243,0.5085817,0.48363402,9
0.7228714,0.48820832,0.4840619,1
0.19866444,0.5027186,0.48249304,3
0.7595993,0.47903702,0.48227912,1
0.36811352,0.62689155,0.48263568,4
0.40233722,0.5028169,0.48263568,5
0.36560935,0.48205045,0.48263568,8
0.7145242,0.48205045,0.48249304,7
0.39816362,0.50759906,0.48263568,5
0.45659432,0.49030462,0.48377666,5
0.30217028,0.50121194,0.4821365,8
0.23789649,0.52171636,0.48235044,3
0.58013356,0.4786767,0.48441845,9
0.3305509,0.5309204,0.48263568,8
0.5984975,0.49901736,0.48242173,9
0.7487479,0.49734688,0.4835627,1
0.64774626,0.49973795,0.48306355,7
0.7445743,0.48686537,0.4822078,1
0.6736227,0.49410415,0.48242173,7
0.79799664,0.5,0.4821365,1
0.54173625,0.4976089,0.48227912,0
0.4590985,0.50415987,0.48249304,5
0.09766277,0.49194235,0.48249304,2
0.7954925,0.5175565,0.48605862,1
0.590985,0.50104815,0.48206517,9
0.41318864,0.5001638,0.48235044,5
0.49582636,0.5045529,0.4821365,0
0.29883137,0.4987881,0.48242173,8
0.15776294,0.49996725,0.4822078,2
0.7821369,0.49269572,0.4846324,1
0.37979966,0.46485424,0.48227912,5
0.14858097,0.51736,0.48320615,2
0.3397329,0.5,0.48242173,8
0.654424,0.48300034,0.48242173,7
0.13772956,0.51889944,0.48399058,2
0.28046745,0.5181788,0.48242173,3
0.8681135,0.48699638,0.4828496,6
0.83472455,0.5,0.48263568,6
0.696995,0.4974779,0.4828496,7
0.42654425,0.46921062,0.4822078,5
0.4691152,0.4974779,0.48227912,0
0.45659432,0.5293154,0.4829209,5
0.7003339,0.48205045,0.48256436,7
0.20617697,0.501867,0.48299223,3
0.48414025,0.48149362,0.48249304,0
0.29131886,0.5015067,0.48242173,8
0.5851419,0.48372093,0.48484632,9
0.9457429,0.5137242,0.4822078,6
0.10601002,0.50081885,0.4821365,2
0.45575958,0.5021618,0.4822078,5
0.57929885,0.49983624,0.4822078,9
0.48747912,0.5005241,0.4829209,0
0.28380635,0.5019653,0.482707,8
0.6318865,0.5109401,0.48227912,7
0.83388984,0.5003275,0.48277828,6
0.50500834,0.5005241,0.4822078,0
0.5450751,0.48342612,0.48313484,9
0.327212,0.5002293,0.48249304,8
0.3163606,0.4975434,0.48235044,8
0.91151917,0.51903045,0.48249304,6
0.6010017,0.5075008,0.48448977,9
0.7070117,0.5024893,0.48263568,7
0.39899832,0.48008516,0.48306355,5
0.34140235,0.4992794,0.4828496,8
0.37562606,0.49731413,0.4821365,5
0.43238732,0.5018015,0.48256436,5
0.38898164,0.47156894,0.48249304,5
0.2654424,0.47798887,0.48235044,3
0.55592656,0.49603668,0.48420453,9
0.7721202,0.4955126,0.48277828,1
0.21619366,0.5018015,0.48263568,3
0.7537563,0.50327545,0.4822078,1
0.7629382,0.5063872,0.48306355,1
0.8005008,0.50091714,0.48242173,1
0.19866444,0.4964625,0.48256436,3
0.22036728,0.49318704,0.48235044,3
0.39649415,0.5,0.4835627,5
0.50166947,0.49394038,0.4835627,0
0.5383973,0.4997052,0.4914783,0
0.6686143,0.4828038,0.48441845,7
0.59348917,0.4955781,0.48249304,9
0.2579299,0.4872912,0.4847037,3
0.81886476,0.49806747,0.48256436,1
0.7312187,0.48169014,0.48235044,1
0.39983305,0.50117916,0.48206517,5
0.8873122,0.48270553,0.4822078,6
0.7996661,0.5063872,0.48434713,1
0.2687813,0.50547004,0.4822078,3
0.27879798,0.5014412,0.48242173,3
0.24290484,0.5174255,0.48227912,3
0.76711184,0.5187684,0.48249304,1
0.42570952,0.50566655,0.48320615,5
0.31469116,0.50298065,0.48235044,8
0.7679466,0.50104815,0.4821365,1
0.54257095,0.49593842,0.4821365,0
0.515025,0.5041271,0.48242173,0
0.44407347,0.51008844,0.48320615,5
0.44407347,0.5111366,0.48227912,5
0.64774626,0.4958074,0.48206517,7
0.7228714,0.5202096,0.48242173,1
0.33555928,0.5,0.48327747,8
0.5,0.4846053,0.4822078,0
0.47579297,0.5161808,0.48256436,0
0.5008347,0.5063872,0.4865578,0
0.8464107,0.5024893,0.4833488,6
0.67529213,0.49593842,0.4822078,7
0.83472455,0.500262,0.48256436,6
0.6694491,0.50094986,0.48227912,7
0.43322203,0.5343924,0.48235044,5
0.7687813,0.53029805,0.4835627,1
0.58931553,0.52132326,0.4864865,9
0.3497496,0.49947593,0.48235044,8
0.40317196,0.4942352,0.4821365,5
0.6777963,0.50088435,0.48206517,7
0.7712855,0.50507694,0.48299223,1
0.5542571,0.49685556,0.482707,9
0.55926543,0.5164756,0.4829209,9
0.78797996,0.5,0.48206517,1
0.6435726,0.5014412,0.4822078,7
0.75792986,0.4752047,0.4822078,1
0.5,0.5069767,0.48242173,0
0.30217028,0.5113331,0.48313484,8
0.60434055,0.49744514,0.48206517,9
0.08347245,0.50157225,0.48263568,2
0.7520868,0.49462822,0.48249304,1
0.68948245,0.5094661,0.482707,7
0.88898164,0.51057976,0.4822078,6
0.32387313,0.48362267,0.48206517,8
0.21368948,0.49957418,0.48327747,3
0.68196994,0.5142155,0.48299223,7
0.54924875,0.50045854,0.4821365,9
0.303005,0.5156567,0.48277828,8
0.2996661,0.49918112,0.4822078,8
0.41235393,0.4929905,0.48548812,5
0.86477464,0.50131017,0.482707,6
0.30217028,0.5043236,0.48277828,8
0.70951587,0.47438586,0.48256436,7
0.44490817,0.5192925,0.482707,5
0.5450751,0.49773994,0.4822078,9
0.39398998,0.5,0.48277828,5
0.745409,0.5,0.48227912,1
0.70534223,0.5022928,0.4821365,7
0.5759599,0.48096955,0.4822078,9
0.0951586,0.5005896,0.4822078,2
0.21368948,0.52132326,0.48235044,3
0.52671117,0.47192925,0.48227912,0
0.6669449,0.49980348,0.482707,7
0.86560935,0.50415987,0.4821365,6
0.58347243,0.47373074,0.4878414,9
0.39732888,0.4990501,0.4828496,5
0.62687814,0.5018015,0.482707,9
0.68113524,0.5002948,0.4822078,7
0.44323874,0.522961,0.4822078,5
0.32136896,0.50131017,0.48306355,8
0.5450751,0.5,0.4821365,9
0.11268781,0.52148706,0.4821365,2
0.46744573,0.5273501,0.48242173,0
0.15025042,0.5045529,0.48498896,2
0.47412354,0.5005241,0.48256436,0
0.5,0.49685556,0.4822078,0
0.7754591,0.4997052,0.4821365,1
0.42904842,0.49806747,0.48555943,5
0.62103504,0.5006551,0.4829209,9
0.26627713,0.5049787,0.48570207,3
0.33806345,0.50101537,0.48235044,8
0.40651086,0.5026531,0.48227912,5
0.7245409,0.50589585,0.48235044,1
0.8263773,0.49731413,0.48826927,6
0.5,0.5120537,0.4878414,0
0.35809684,0.47936457,0.48277828,8
0.56010014,0.5,0.48206517,9
0.2996661,0.5,0.48235044,8
0.29465777,0.48883066,0.4822078,8
0.7846411,0.4931543,0.4840619,1
0.66611016,0.5013757,0.48242173,7
0.6694491,0.49947593,0.4822078,7
0.860601,0.51159513,0.4822078,6
0.39565945,0.47884047,0.48349142,5
0.7913189,0.49570915,0.4822078,1
0.66444075,0.5023911,0.482707,7
0.59599334,0.47694072,0.4841332,9
0.312187,0.51736,0.4853455,8
0.76377296,0.4941369,0.4821365,1
0.67111856,0.4987881,0.48235044,7
0.6602671,0.50759906,0.4822078,7
0.50417364,0.49168032,0.48235044,0
0.69616026,0.4901081,0.48306355,7
0.3881469,0.5206027,0.48434713,5
0.37145242,0.4997052,0.4833488,8
0.36227044,0.49207336,0.4828496,8
0.7996661,0.50117916,0.48242173,1
0.2721202,0.51663935,0.48299223,3
0.44156927,0.50091714,0.4821365,5
0.7003339,0.5172617,0.482707,7
0.56594324,0.50609237,0.48377666,9
0.46076795,0.49967244,0.48235044,0
0.21619366,0.5039961,0.48263568,3
0.51836395,0.4782509,0.48256436,0
0.8873122,0.51375693,0.48242173,6
0.44156927,0.49895185,0.4822078,5
0.5300501,0.5065182,0.482707,0
0.7470785,0.47844744,0.4822078,1
0.36894825,0.49960694,0.48277828,8
0.25626042,0.5065509,0.48299223,3
0.25626042,0.49705207,0.4821365,3
0.45409015,0.5,0.4822078,5
0.769616,0.51038325,0.48520288,1
0.53255427,0.5153947,0.48249304,0
0.8055092,0.4828693,0.48242173,1
0.7170284,0.4997052,0.48448977,7
0.6844741,0.50062233,0.48320615,7
0.88981634,0.50111365,0.4821365,6
