scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.6460768,0.49043563,0.48227912,7
0.85893154,0.49715033,0.4828496,6
0.70534223,0.45915493,0.48227912,7
0.19532554,0.48028168,0.484775,3
0.72537565,0.49469376,0.48299223,1
0.40233722,0.48231247,0.482707,5
0.6227045,0.5177858,0.4822078,9
0.50500834,0.49695382,0.49119303,0
0.24123539,0.50769734,0.48249304,3
0.39899832,0.50999016,0.48235044,5
0.34891486,0.52404195,0.48263568,8
0.48163605,0.5025876,0.4822078,0
0.34474123,0.5022273,0.48235044,8
0.5776294,0.5048804,0.4821365,9
0.14440735,0.4854569,0.4834201,2
0.41569284,0.50131017,0.48434713,5
0.2178631,0.54841137,0.48206517,3
0.6936561,0.48008516,0.48263568,7
0.8071786,0.49773994,0.4821365,1
0.8597663,0.49629873,0.4822078,6
0.20868114,0.50153947,0.4822078,3
0.45742905,0.4978382,0.4821365,5
0.5534224,0.5111038,0.4822078,9
0.8948247,0.4818539,0.4822078,6
0.50417364,0.50117916,0.48206517,0
0.40317196,0.49957418,0.4821365,5
0.045909848,0.5,0.48256436,2
0.8447412,0.49872255,0.4833488,6
0.68781304,0.5018015,0.48235044,7
0.33722872,0.4820832,0.48206517,8
0.5851419,0.48149362,0.4822078,9
0.32554257,0.5136259,0.482707,8
0.37646076,0.501605,0.48235044,5
0.078464106,0.4830331,0.48256436,2
0.6552588,0.49511954,0.48277828,7
0.48664442,0.4829676,0.48313484,0
0.61435723,0.49358007,0.48227912,9
0.43656093,0.5038323,0.4821365,5
0.2003339,0.48260728,0.4821365,3
0.5,0.4774648,0.48235044,0
0.37228715,0.52142155,0.48256436,8
0.6611018,0.4793318,0.48299223,7
0.6018364,0.50147396,0.48256436,9
0.73288816,0.5039633,0.48227912,1
0.67445743,0.5031117,0.482707,7
0.5,0.50547004,0.4822078,0
0.6978297,0.50553554,0.48242173,7
0.2654424,0.48372093,0.48206517,3
0.48163605,0.5,0.4841332,0
0.35559267,0.5020963,0.48256436,8
0.74373955,0.49744514,0.48299223,1
0.40734556,0.4810023,0.4841332,5
0.515025,0.4958729,0.48235044,0
0.4048414,0.49282673,0.48327747,5
0.8689482,0.5271209,0.48227912,6
0.6260434,0.5,0.4822078,9
0.35642737,0.52142155,0.48612994,8
0.8614357,0.49921387,0.48242173,6
0.33806345,0.5,0.48235044,8
0.48747912,0.500131,0.48306355,0
0.78714526,0.5,0.48256436,1
0.5467446,0.50121194,0.4822078,9
0.4040067,0.5031772,0.4829209,5
0.53255427,0.47995415,0.49197745,0
0.7153589,0.50124466,0.482707,7
0.62687814,0.49872255,0.48363402,9
0.5,0.51025224,0.48256436,0
0.6944908,0.5,0.48227912,7
0.6944908,0.50062233,0.4821365,7
0.36978298,0.5018343,0.48327747,8
0.86644405,0.5042581,0.48313484,6
0.49749583,0.50117916,0.48206517,0
0.69532555,0.48581722,0.4821365,7
0.43405676,0.48811007,0.48263568,5
0.5,0.5077301,0.48320615,0
0.55676126,0.5112676,0.4821365,9
0.85809684,0.5,0.48306355,6
0.6293823,0.50147396,0.48498896,9
0.6627713,0.50062233,0.4833488,7
0.8322204,0.5,0.48256436,6
0.37562606,0.50284964,0.4835627,5
0.8622705,0.5026204,0.485916,6
0.23956594,0.46783492,0.48227912,3
0.6794658,0.5024238,0.48256436,7
0.74958265,0.5155912,0.48377666,1
0.18447413,0.50710773,0.4822078,3
0.8706177,0.5132329,0.4822078,6
0.4390651,0.500262,0.4822078,5
0.16527545,0.51434654,0.48548812,2
0.909015,0.4944972,0.48263568,6
0.6135225,0.50101537,0.4828496,9
0.7045075,0.48237798,0.48491764,7
0.7996661,0.49744514,0.4821365,1
0.44073457,0.5176875,0.48227912,5
0.7153589,0.51677036,0.4822078,7
0.78881466,0.5,0.48363402,1
0.6360601,0.5001638,0.4822078,7
0.10434057,0.47893876,0.4866291,2
0.5083473,0.4997052,0.4822078,0
0.515025,0.5002948,0.4821365,0
0.8464107,0.5159843,0.48491764,6
0.41318864,0.5,0.4821365,5
0.45492488,0.52158535,0.48256436,5
0.6452421,0.50075334,0.48227912,7
0.51836395,0.5049787,0.48242173,0
0.47161937,0.49642974,0.48363402,0
0.59682804,0.50176877,0.48235044,9
0.074290484,0.4864723,0.48320615,2
0.20283806,0.50776285,0.4822078,3
0.6602671,0.51709795,0.48349142,7
0.70200336,0.50091714,0.48227912,7
0.44741234,0.5027514,0.48349142,5
0.46410686,0.5007206,0.48249304,0
0.6527546,0.5004258,0.4828496,7
