scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.44407347,0.52617097,0.4833488,5
0.44407347,0.5330822,0.48206517,5
0.40233722,0.4797576,0.48235044,5
0.14440735,0.50075334,0.48206517,2
0.7462437,0.515624,0.48249304,1
0.87228715,0.5,0.4852742,6
0.6285476,0.5117589,0.48242173,9
0.46828046,0.5014412,0.48384798,0
0.39398998,0.49705207,0.48235044,5
0.39398998,0.5,0.48227912,5
0.5383973,0.4750737,0.4822078,0
0.8380634,0.49967244,0.48249304,6
0.663606,0.51451033,0.48256436,7
0.41736227,0.5317065,0.4821365,5
0.81218696,0.5085162,0.48299223,1
0.7245409,0.50176877,0.48548812,1
0.54257095,0.500131,0.4822078,0
0.5175292,0.52338684,0.482707,0
0.50250417,0.5198493,0.4828496,0
0.2312187,0.5160498,0.48206517,3
0.75792986,0.5085817,0.48249304,1
0.7387312,0.5,0.48242173,1
0.5233723,0.49901736,0.48235044,0
0.84808016,0.5132329,0.48206517,6
0.51168615,0.5110711,0.4852742,0
0.43989983,0.4909597,0.48363402,5
0.30217028,0.50157225,0.48235044,8
0.6160267,0.52662957,0.48249304,9
0.8747913,0.4730429,0.48498896,6
0.5233723,0.4987881,0.48227912,0
0.43656093,0.5026859,0.48242173,5
0.8171953,0.4889289,0.48256436,1
0.19699499,0.50517523,0.48242173,3
0.8163606,0.50062233,0.48441845,1
0.8297162,0.5140845,0.4829209,6
0.5676127,0.47857845,0.4833488,9
0.62687814,0.47487718,0.4822078,9
0.73372287,0.496397,0.4840619,1
0.58681136,0.5116279,0.4921201,9
0.076794654,0.50094986,0.48249304,2
0.55843073,0.50163776,0.48227912,9
0.8706177,0.4955781,0.482707,6
0.42737895,0.4910252,0.48277828,5
0.6560935,0.5158205,0.4828496,7
0.59766275,0.5,0.4821365,9
0.67445743,0.5013757,0.48263568,7
0.8088481,0.5137897,0.48256436,1
0.70951587,0.5,0.4846324,7
0.41235393,0.50753355,0.48256436,5
0.5392321,0.49950868,0.4841332,0
0.8322204,0.4865706,0.48498896,6
0.6435726,0.519358,0.4821365,7
0.68948245,0.5,0.4828496,7
0.91235393,0.5000983,0.48256436,6
0.36644408,0.4954471,0.4835627,8
0.5367279,0.47988865,0.48242173,0
0.05342237,0.50962985,0.4866291,2
0.26293823,0.52332133,0.48441845,3
0.9056761,0.5082542,0.48277828,6
0.10100167,0.4786112,0.48227912,2
0.7712855,0.48601377,0.48249304,1
0.51085144,0.49600393,0.4829209,0
0.7595993,0.48702917,0.48227912,1
0.15525876,0.51657385,0.48249304,2
0.6135225,0.5007861,0.4821365,9
0.7554257,0.5000655,0.482707,1
0.6160267,0.49757615,0.48242173,9
0.6460768,0.4901736,0.48242173,7
0.70200336,0.5020963,0.4821365,7
0.6761269,0.50386506,0.48242173,7
0.60601,0.501998,0.48249304,9
0.49165276,0.49498853,0.48227912,0
0.5,0.5111366,0.48249304,0
0.7520868,0.50114644,0.48420453,1
0.47161937,0.51696694,0.48399058,0
0.78714526,0.4733377,0.48249304,1
0.8230384,0.50068784,0.4821365,6
0.5383973,0.5022601,0.48277828,0
0.4724541,0.5,0.48242173,0
0.39649415,0.49967244,0.4828496,5
0.29465777,0.49525058,0.48227912,8
0.5,0.49924666,0.48235044,0
0.91235393,0.4898133,0.48277828,6
0.42737895,0.49823126,0.4847037,5
