scaled_WhiteElo,scaled_Centipawns,scaled_ThinkingTime,prediction
0.3706177,0.5025549,0.4822078,8
0.8297162,0.5,0.48206517,6
0.29382303,0.5064199,0.48249304,8
0.5,0.5322961,0.48370534,0
0.9215359,0.4762856,0.482707,6
0.7178631,0.4810678,0.4822078,7
0.88230383,0.5007861,0.4822078,6
0.56260437,0.50163776,0.48227912,9
0.5383973,0.51739275,0.4829209,0
0.4115192,0.48368818,0.48327747,5
0.34056762,0.50157225,0.4834201,8
0.61018366,0.498264,0.4822078,9
0.67445743,0.5,0.48235044,7
0.88146913,0.49888635,0.4822078,6
0.84140235,0.50075334,0.4822078,6
0.5225376,0.49931216,0.4821365,0
0.60267115,0.50163776,0.4822078,9
0.7629382,0.4943662,0.48577338,1
0.38898164,0.5096954,0.48277828,5
0.076794654,0.5059941,0.482707,2
0.53422374,0.50104815,0.4822078,0
0.5392321,0.5064854,0.48299223,0
0.4691152,0.50068784,0.48206517,0
0.4691152,0.53963315,0.4821365,0
0.590985,0.50104815,0.4840619,9
0.7587646,0.49954143,0.4821365,1
0.4724541,0.4781854,0.482707,0
0.69616026,0.5,0.4821365,7
0.16611019,0.51867014,0.4821365,2
0.19449082,0.49711758,0.48434713,3
0.8597663,0.5,0.48235044,6
0.3230384,0.5138552,0.48349142,8
0.60350585,0.50563383,0.48349142,9
0.38647747,0.46993122,0.48391926,5
0.13355593,0.50068784,0.48206517,2
0.769616,0.49721587,0.48227912,1
0.76043403,0.5,0.4822078,1
0.6736227,0.5022928,0.48263568,7
0.35225376,0.50111365,0.48256436,8
0.34557596,0.5205699,0.48327747,8
0.20116861,0.5154602,0.48263568,3
0.1560935,0.50153947,0.48299223,2
0.25375625,0.50117916,0.48242173,3
0.5,0.46514904,0.48242173,0
0.5083473,0.48791352,0.48242173,0
0.4691152,0.4999345,0.48227912,0
0.62687814,0.50799215,0.48327747,9
0.54340565,0.50537175,0.48235044,0
0.91151917,0.49944317,0.4821365,6
0.4006678,0.5040288,0.48491764,5
0.85141903,0.5139535,0.48235044,6
0.38230383,0.48074025,0.48313484,5
0.8196995,0.508942,0.48227912,6
0.3572621,0.52125776,0.482707,8
0.39732888,0.5179823,0.4841332,5
0.64106846,0.49983624,0.48227912,7
0.1293823,0.50733703,0.48399058,2
0.8322204,0.5117589,0.48256436,6
0.61185306,0.52194566,0.48242173,9
0.61185306,0.56223387,0.4821365,9
0.9248748,0.49803472,0.4833488,6
0.29883137,0.5208647,0.48299223,8
0.44991654,0.49908286,0.48227912,5
0.7370618,0.50612515,0.48299223,1
0.67445743,0.5198493,0.48256436,7
0.26377296,0.51830983,0.4828496,3
0.7996661,0.50117916,0.48206517,1
0.31719533,0.50307894,0.4821365,8
0.28046745,0.49662626,0.48263568,3
0.60350585,0.50147396,0.48249304,9
0.4315526,0.4685555,0.4822078,5
0.44490817,0.49819848,0.48242173,5
0.57262105,0.5409433,0.48256436,9
0.5943239,0.49606943,0.4822078,9
0.3739566,0.48794627,0.48235044,5
0.4924875,0.49980348,0.48399058,0
0.82721204,0.5,0.48206517,6
0.509182,0.5,0.4822078,0
